Thu Dec  9 10:56:27 2021    cProfile_output

         16113513 function calls (15818872 primitive calls) in 21.766 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.006    0.006 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:11(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 miscplot.py:1(<module>)
     7050    0.009    0.000    0.102    0.000 missing.py:132(_isna_new)
     2830    0.016    0.000    0.072    0.000 missing.py:225(_isna_ndarraylike)
        1    0.000    0.000    0.000    0.000 missing.py:23(<module>)
       20    0.000    0.000    0.001    0.000 missing.py:299(notna)
        2    0.000    0.000    0.002    0.001 missing.py:3(<module>)
       30    0.000    0.000    0.000    0.000 missing.py:385(_isna_compat)
     2450    0.011    0.000    0.065    0.000 missing.py:402(array_equivalent)
     7050    0.003    0.000    0.105    0.000 missing.py:49(isna)
       30    0.000    0.000    0.001    0.000 missing.py:521(_maybe_fill)
       10    0.000    0.000    0.000    0.000 missing.py:530(na_value_for_dtype)
       20    0.000    0.000    0.000    0.000 missing.py:601(clean_reindex_fill_method)
       20    0.000    0.000    0.000    0.000 missing.py:73(clean_fill_method)
        1    0.000    0.000    0.000    0.000 mixed.py:115(MixedObjectFilter)
        1    0.000    0.000    0.000    0.000 mixed.py:28(MixedObject)
        1    0.000    0.000    0.000    0.000 mixed.py:3(<module>)
        1    0.000    0.000    0.000    0.000 mixed.py:75(MixedName)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 mlab.py:1398(GaussianKDE)
        1    0.000    0.000    0.001    0.001 mlab.py:54(<module>)
        1    0.000    0.000    0.001    0.001 modeline.py:10(<module>)
        1    0.000    0.000    0.000    0.000 module.py:1(<module>)
        1    0.000    0.000    0.000    0.000 module.py:14(_ModuleAttributeName)
        1    0.000    0.000    0.000    0.000 module.py:175(ModuleContext)
        1    0.000    0.000    0.000    0.000 module.py:28(ModuleName)
        1    0.000    0.000    0.000    0.000 module.py:66(SubModuleDictMixin)
        1    0.000    0.000    0.000    0.000 module.py:89(ModuleMixin)
        1    0.000    0.000    0.000    0.000 module_paths.py:7(<module>)
        1    0.000    0.000    0.002    0.002 morestats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 morphology.py:31(<module>)
        1    0.000    0.000    0.049    0.049 mouse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mouse_events.py:17(<module>)
        1    0.000    0.000    0.000    0.000 mouse_events.py:26(MouseEventType)
        1    0.000    0.000    0.000    0.000 mouse_events.py:33(MouseEvent)
        1    0.000    0.000    0.000    0.000 mouse_handlers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mouse_handlers.py:11(MouseHandlers)
        1    0.000    0.000    0.000    0.000 mpl_axes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mpl_axes.py:19(Axes)
        1    0.000    0.000    0.000    0.000 mpl_axes.py:21(AxisDict)
        1    0.000    0.000    0.000    0.000 mpl_axes.py:6(SimpleChainedObjects)
        1    0.000    0.000    0.000    0.000 mpl_axes.py:62(SimpleAxisArtist)
        1    0.000    0.000    0.000    0.000 mrecords.py:10(<module>)
        1    0.000    0.000    0.000    0.000 mrecords.py:90(MaskedRecords)
        1    0.000    0.000    0.001    0.001 mstats.py:128(<module>)
        1    0.000    0.000    0.047    0.047 mstats_basic.py:4(<module>)
        1    0.000    0.000    0.000    0.000 mstats_extras.py:4(<module>)
        1    0.000    0.000    0.001    0.001 multi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multi.py:104(MultiIndexPyIntEngine)
        1    0.000    0.000    0.001    0.001 multi.py:146(MultiIndex)
        1    0.000    0.000    0.000    0.000 multi.py:65(MultiIndexUIntEngine)
     2522    0.001    0.000    0.001    0.000 multiarray.py:1043(copyto)
        1    0.000    0.000    0.000    0.000 multiarray.py:1078(putmask)
     4123    0.001    0.000    0.001    0.000 multiarray.py:145(concatenate)
        1    0.000    0.000    0.000    0.000 multiarray.py:387(lexsort)
      274    0.000    0.000    0.000    0.000 multiarray.py:469(can_cast)
     5787    0.001    0.000    0.001    0.000 multiarray.py:635(result_type)
        1    0.000    0.000    0.032    0.032 multiarray.py:7(<module>)
     3737    0.001    0.000    0.001    0.000 multiarray.py:707(dot)
       50    0.000    0.000    0.000    0.000 multiarray.py:77(empty_like)
       10    0.000    0.000    0.000    0.000 multiarray.py:929(ravel_multi_index)
       10    0.000    0.000    0.000    0.000 multiarray.py:990(unravel_index)
        1    0.000    0.000    0.000    0.000 multiclass.py:8(<module>)
        1    0.000    0.000    0.000    0.000 multikernelmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multikernelmanager.py:22(DuplicateKernelError)
       16    0.000    0.000    0.000    0.000 multikernelmanager.py:26(kernel_method)
        1    0.000    0.000    0.000    0.000 multikernelmanager.py:42(MultiKernelManager)
        1    0.000    0.000    0.007    0.007 multiprocessing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 multiprocessing.py:58(RemoteException)
        1    0.000    0.000    0.002    0.002 my_exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 my_exceptions.py:13(<listcomp>)
        1    0.000    0.000    0.000    0.000 my_exceptions.py:19(__getattr__)
        1    0.000    0.000    0.000    0.000 my_exceptions.py:30(WorkerInterrupt)
        1    0.000    0.000    0.000    0.000 named_colors.py:4(<module>)
       47    0.000    0.000    0.000    0.000 named_commands.py:30(register)
       47    0.000    0.000    0.000    0.000 named_commands.py:36(decorator)
        1    0.000    0.000    0.001    0.001 named_commands.py:5(<module>)
        1    0.000    0.000    0.000    0.000 names.py:1(<module>)
        1    0.000    0.000    0.000    0.000 names.py:10(AbstractNameDefinition)
        1    0.000    0.000    0.000    0.000 names.py:104(ContextNameMixin)
        1    0.000    0.000    0.000    0.000 names.py:121(ContextName)
        1    0.000    0.000    0.000    0.000 names.py:130(TreeNameDefinition)
        1    0.000    0.000    0.000    0.000 names.py:153(ParamNameInterface)
        1    0.000    0.000    0.000    0.000 names.py:171(ParamName)
        1    0.000    0.000    0.000    0.000 names.py:234(ImportName)
        1    0.000    0.000    0.000    0.000 names.py:277(SubModuleName)
        1    0.000    0.000    0.000    0.000 names.py:281(NameWrapper)
        1    0.000    0.000    0.000    0.000 names.py:61(AbstractTreeName)
        1    0.000    0.000    0.002    0.002 namespace.py:2(<module>)
        1    0.000    0.000    0.002    0.002 namespace.py:33(NamespaceMagics)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:22(<module>)
       40    0.000    0.000    0.000    0.000 nanfunctions.py:456(_nanargmin_dispatcher)
       40    0.000    0.000    0.005    0.000 nanfunctions.py:460(nanargmin)
       40    0.000    0.000    0.001    0.000 nanfunctions.py:70(_replace_nan)
        1    0.000    0.000    0.002    0.002 nanny.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nanny.py:40(Nanny)
        1    0.000    0.000    0.000    0.000 nanny.py:461(WorkerProcess)
        2    0.000    0.000    0.001    0.001 nanops.py:1(<module>)
       10    0.000    0.000    0.000    0.000 nanops.py:1181(_maybe_null_out)
        6    0.000    0.000    0.000    0.000 nanops.py:1317(make_nancomp)
     1220    0.003    0.000    1.586    0.001 nanops.py:135(nanmean)
       30    0.000    0.000    0.000    0.000 nanops.py:166(_get_fill_value)
       30    0.000    0.000    0.000    0.000 nanops.py:189(_maybe_get_mask)
       30    0.000    0.000    0.001    0.000 nanops.py:234(_get_values)
       30    0.000    0.000    0.000    0.000 nanops.py:329(_na_ok_dtype)
       10    0.000    0.000    0.000    0.000 nanops.py:334(_wrap_results)
       20    0.000    0.000    0.001    0.000 nanops.py:396(nanany)
        1    0.000    0.000    0.000    0.000 nanops.py:40(set_use_bottleneck)
       10    0.000    0.000    0.001    0.000 nanops.py:460(nansum)
        1    0.000    0.000    0.000    0.000 nanops.py:50(disallow)
       13    0.000    0.000    0.000    0.000 nanops.py:51(__init__)
       34    0.000    0.000    0.000    0.000 nanops.py:53(<genexpr>)
       30    0.000    0.000    0.000    0.000 nanops.py:55(check)
       13    0.000    0.000    0.000    0.000 nanops.py:58(__call__)
       10    0.000    0.000    0.001    0.000 nanops.py:59(_f)
       40    0.000    0.000    0.000    0.000 nanops.py:62(<genexpr>)
        1    0.000    0.000    0.000    0.000 nanops.py:82(bottleneck_switch)
        2    0.000    0.000    0.000    0.000 nanops.py:822(_nanminmax)
        6    0.000    0.000    0.000    0.000 nanops.py:83(__init__)
        6    0.000    0.000    0.000    0.000 nanops.py:87(__call__)
       40    0.000    0.000    0.006    0.000 nanops.py:92(nanargmin)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:6(<module>)
        1    0.000    0.000    0.001    0.001 netCDF4_.py:1(<module>)
     3360    0.001    0.000    0.001    0.000 netCDF4_.py:149(_nc4_require_group)
     2040    0.002    0.000    0.003    0.000 netCDF4_.py:171(_ensure_fill_value_valid)
        1    0.000    0.000    0.000    0.000 netCDF4_.py:277(NetCDF4DataStore)
      120    0.001    0.000    0.922    0.008 netCDF4_.py:294(__init__)
        1    0.000    0.000    0.000    0.000 netCDF4_.py:30(BaseNetCDF4Array)
      120    0.001    0.000    0.926    0.008 netCDF4_.py:320(open)
     2040    0.012    0.000    0.065    0.000 netCDF4_.py:33(__init__)
     3360    0.009    0.000    0.987    0.000 netCDF4_.py:360(_acquire)
      600    0.000    0.000    0.926    0.002 netCDF4_.py:365(ds)
     2040    0.030    0.000    0.250    0.000 netCDF4_.py:369(open_store_variable)
     2040    0.004    0.000    0.068    0.000 netCDF4_.py:372(<dictcomp>)
      120    0.000    0.000    0.257    0.002 netCDF4_.py:398(get_variables)
     2160    0.002    0.000    0.252    0.000 netCDF4_.py:400(<genexpr>)
      120    0.000    0.000    0.005    0.000 netCDF4_.py:404(get_attrs)
      120    0.000    0.000    0.000    0.000 netCDF4_.py:405(<genexpr>)
      120    0.000    0.000    0.003    0.000 netCDF4_.py:412(get_encoding)
      120    0.000    0.000    0.000    0.000 netCDF4_.py:414(<setcomp>)
        1    0.000    0.000    0.000    0.000 netCDF4_.py:59(NetCDF4ArrayWrapper)
     2760    0.011    0.000    0.076    0.000 netCDF4_.py:62(get_array)
      720    0.002    0.000    0.184    0.000 netCDF4_.py:71(__getitem__)
      720    0.003    0.000    0.157    0.000 netCDF4_.py:76(_getitem)
        1    0.000    0.000    0.000    0.000 netcdf3.py:1(<module>)
        1    0.000    0.000    0.015    0.015 netutil.py:16(<module>)
        1    0.000    0.000    0.000    0.000 netutil.py:304(Resolver)
        2    0.000    0.000    0.000    0.000 netutil.py:328(configurable_base)
        1    0.000    0.000    0.000    0.000 netutil.py:386(DefaultExecutorResolver)
        1    0.000    0.000    0.000    0.000 netutil.py:401(ExecutorResolver)
        1    0.000    0.000    0.000    0.000 netutil.py:419(initialize)
        1    0.000    0.000    0.000    0.000 netutil.py:442(BlockingResolver)
        1    0.000    0.000    0.000    0.000 netutil.py:457(ThreadedResolver)
        1    0.000    0.000    0.000    0.000 netutil.py:502(OverrideResolver)
        1    0.000    0.000    0.001    0.001 nnls.py:1(<module>)
        1    0.000    0.000    0.001    0.001 node.py:1(<module>)
        1    0.000    0.000    0.000    0.000 node.py:15(Node)
        1    0.000    0.000    0.000    0.000 node.py:42(ServerNode)
        1    0.000    0.000    0.000    0.000 nodes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(Node)
        1    0.000    0.000    0.000    0.000 nodes.py:25(ScalarNode)
      169    0.000    0.000    0.000    0.000 nodes.py:27(__init__)
        1    0.000    0.000    0.000    0.000 nodes.py:35(CollectionNode)
       37    0.000    0.000    0.000    0.000 nodes.py:36(__init__)
        1    0.000    0.000    0.000    0.000 nodes.py:44(SequenceNode)
        1    0.000    0.000    0.000    0.000 nodes.py:47(MappingNode)
        1    0.000    0.000    0.000    0.000 nonlin.py:1009(BroydenSecond)
        1    0.000    0.000    0.000    0.000 nonlin.py:1058(Anderson)
        1    0.000    0.000    0.002    0.002 nonlin.py:106(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:1199(DiagBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:1251(LinearMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1297(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:134(NoConvergence)
        1    0.000    0.000    0.000    0.000 nonlin.py:1360(KrylovJacobian)
        7    0.000    0.000    0.002    0.000 nonlin.py:1531(_nonlin_wrapper)
        7    0.000    0.000    0.000    0.000 nonlin.py:1542(<listcomp>)
        7    0.000    0.000    0.000    0.000 nonlin.py:1545(<listcomp>)
        8    0.000    0.000    0.000    0.000 nonlin.py:219(_set_doc)
        1    0.000    0.000    0.000    0.000 nonlin.py:418(TerminationCondition)
        1    0.000    0.000    0.000    0.000 nonlin.py:482(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:550(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:665(GenericBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:691(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:911(BroydenFirst)
        1    0.000    0.000    0.001    0.001 normalizer.py:1(<module>)
       33    0.000    0.000    0.000    0.000 normalizer.py:100(decorator)
        1    0.000    0.000    0.000    0.000 normalizer.py:110(NormalizerConfig)
        1    0.000    0.000    0.000    0.000 normalizer.py:120(Issue)
        1    0.000    0.000    0.000    0.000 normalizer.py:14(Normalizer)
        1    0.000    0.000    0.000    0.000 normalizer.py:150(Rule)
        1    0.000    0.000    0.000    0.000 normalizer.py:6(_NormalizerMeta)
        4    0.000    0.000    0.000    0.000 normalizer.py:7(__new__)
       33    0.000    0.000    0.000    0.000 normalizer.py:76(register_rule)
       33    0.000    0.000    0.000    0.000 normalizer.py:88(_register_rule)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 npcompat.py:31(<module>)
        1    0.000    0.000    0.000    0.000 npcompat.py:85(_is_nep18_active)
        1    0.000    0.000    0.000    0.000 npcompat.py:86(A)
        1    0.000    0.000    0.000    0.000 npcompat.py:87(__array_function__)
        1    0.000    0.000    0.001    0.001 nputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nputils.py:115(NumpyVIndexAdapter)
       11    0.000    0.000    0.000    0.000 nputils.py:197(_create_bottleneck_method)
       40    0.000    0.000    0.006    0.000 nputils.py:198(f)
        1    0.000    0.000    0.011    0.011 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
      502    0.001    0.000    0.002    0.000 ntpath.py:122(splitdrive)
      502    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.002    0.002 ntpath.py:6(<module>)
      502    0.001    0.000    0.003    0.000 ntpath.py:67(isabs)
        1    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        3    0.000    0.000    0.021    0.007 numeric.py:1(<module>)
      799    0.002    0.000    0.014    0.000 numeric.py:107(_shallow_copy)
       20    0.000    0.000    0.000    0.000 numeric.py:155(is_all_dates)
        2    0.000    0.000    0.000    0.000 numeric.py:159(ones)
    44612    0.050    0.000    0.093    0.000 numeric.py:1786(isscalar)
        1    0.000    0.000    0.000    0.000 numeric.py:2054(identity)
       11    0.000    0.000    0.000    0.000 numeric.py:2087(_allclose_dispatcher)
       11    0.000    0.000    0.001    0.000 numeric.py:2091(allclose)
       10    0.000    0.000    0.000    0.000 numeric.py:212(_ones_like_dispatcher)
       10    0.000    0.000    0.000    0.000 numeric.py:216(ones_like)
      141    0.000    0.000    0.000    0.000 numeric.py:2163(_isclose_dispatcher)
      141    0.001    0.000    0.010    0.000 numeric.py:2167(isclose)
        1    0.000    0.000    0.000    0.000 numeric.py:223(IntegerIndex)
      141    0.002    0.000    0.004    0.000 numeric.py:2244(within_tol)
       21    0.000    0.000    0.000    0.000 numeric.py:2283(_array_equal_dispatcher)
       21    0.000    0.000    0.000    0.000 numeric.py:2287(array_equal)
        6    0.000    0.000    0.000    0.000 numeric.py:2388(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:241(Int64Index)
       20    0.000    0.000    0.000    0.000 numeric.py:249(inferred_type)
       70    0.000    0.000    0.001    0.000 numeric.py:261(_convert_scalar_indexer)
       20    0.000    0.000    0.000    0.000 numeric.py:274(_assert_safe_casting)
     2440    0.006    0.000    0.020    0.000 numeric.py:283(full)
        1    0.000    0.000    0.000    0.000 numeric.py:298(UInt64Index)
       10    0.000    0.000    0.000    0.000 numeric.py:330(_full_like_dispatcher)
       10    0.000    0.000    0.000    0.000 numeric.py:334(full_like)
        1    0.000    0.000    0.000    0.000 numeric.py:376(Float64Index)
        1    0.000    0.000    0.000    0.000 numeric.py:44(NumericIndex)
      714    0.004    0.000    0.023    0.000 numeric.py:454(equals)
     1600    0.006    0.000    0.024    0.000 numeric.py:53(__new__)
        1    0.000    0.000    0.000    0.000 numeric.py:74(ComplexWarning)
     2810    0.001    0.000    0.001    0.000 numeric.py:83(_validate_dtype)
       20    0.000    0.000    0.000    0.000 numeric.py:86(_zeros_like_dispatcher)
       20    0.000    0.000    0.000    0.000 numeric.py:90(zeros_like)
        3    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
    20292    0.015    0.000    0.022    0.000 numerictypes.py:293(issubclass_)
    10146    0.015    0.000    0.038    0.000 numerictypes.py:365(issubdtype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
      300    0.000    0.000    0.000    0.000 numerictypes.py:578(_can_coerce_all)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
      150    0.001    0.000    0.001    0.000 numerictypes.py:602(find_common_type)
      150    0.000    0.000    0.000    0.000 numerictypes.py:654(<listcomp>)
      150    0.000    0.000    0.000    0.000 numerictypes.py:655(<listcomp>)
        1    0.000    0.000    0.005    0.005 numerictypes.py:81(<module>)
        1    0.000    0.000    0.000    0.000 numpy_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_.py:102(PandasArray)
      100    0.000    0.000    0.001    0.000 numpy_.py:138(__init__)
       20    0.000    0.000    0.000    0.000 numpy_.py:183(__array__)
        1    0.000    0.000    0.000    0.000 numpy_.py:26(PandasDtype)
      100    0.000    0.000    0.000    0.000 numpy_.py:42(__init__)
       80    0.000    0.000    0.000    0.000 numpy_.py:421(to_numpy)
       22    0.000    0.000    0.000    0.000 numpy_.py:442(_create_arithmetic_method)
        1    0.000    0.000    0.001    0.001 numpy_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_compat.py:208(_Recurser)
        1    0.000    0.000    0.003    0.003 numpy_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:204(NumpyPickler)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:285(NumpyUnpickler)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:45(NumpyArrayWrapper)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:121(ZNDArrayWrapper)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:14(hex_str)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:155(ZipNumpyUnpickler)
        1    0.000    0.000    0.000    0.000 numpy_pickle_compat.py:79(NDArrayWrapper)
        1    0.000    0.000    0.000    0.000 numpy_pickle_utils.py:1(<module>)
        1    0.000    0.000    0.001    0.001 nvml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 odepack.py:12(ODEintWarning)
        1    0.000    0.000    0.001    0.001 odepack.py:2(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1023(AnchoredOffsetbox)
      660    0.000    0.000    0.000    0.000 offsetbox.py:109(<genexpr>)
      580    0.000    0.000    0.000    0.000 offsetbox.py:112(<genexpr>)
      580    0.000    0.000    0.000    0.000 offsetbox.py:113(<genexpr>)
      240    0.000    0.000    0.000    0.000 offsetbox.py:115(<listcomp>)
       40    0.000    0.000    0.000    0.000 offsetbox.py:124(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1271(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:131(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1320(OffsetImage)
       70    0.000    0.000    0.001    0.000 offsetbox.py:136(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1425(AnnotationBbox)
    70/10    0.000    0.000    0.000    0.000 offsetbox.py:148(set_figure)
        1    0.000    0.000    0.000    0.000 offsetbox.py:15(<module>)
       70    0.000    0.000    0.000    0.000 offsetbox.py:160(axes)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1664(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1787(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1813(DraggableAnnotation)
       70    0.000    0.000    0.000    0.000 offsetbox.py:198(set_offset)
      100    0.000    0.000    0.030    0.000 offsetbox.py:216(get_offset)
      360    0.000    0.000    0.001    0.000 offsetbox.py:257(get_visible_children)
      360    0.000    0.000    0.000    0.000 offsetbox.py:259(<listcomp>)
      150    0.000    0.000    0.000    0.000 offsetbox.py:261(get_children)
   180/80    0.000    0.000    0.024    0.000 offsetbox.py:284(get_extent)
       20    0.000    0.000    0.027    0.001 offsetbox.py:289(get_window_extent)
    80/20    0.001    0.000    0.049    0.002 offsetbox.py:295(draw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:313(PackerBase)
       40    0.000    0.000    0.001    0.000 offsetbox.py:314(__init__)
      120    0.000    0.000    0.000    0.000 offsetbox.py:36(bbox_artist)
        1    0.000    0.000    0.000    0.000 offsetbox.py:363(VPacker)
       20    0.000    0.000    0.000    0.000 offsetbox.py:368(__init__)
   120/80    0.002    0.000    0.027    0.000 offsetbox.py:407(get_extent_offsets)
   120/80    0.000    0.000    0.023    0.000 offsetbox.py:418(<listcomp>)
      120    0.000    0.000    0.000    0.000 offsetbox.py:420(<listcomp>)
      120    0.000    0.000    0.000    0.000 offsetbox.py:422(<listcomp>)
      120    0.000    0.000    0.000    0.000 offsetbox.py:427(<listcomp>)
      120    0.000    0.000    0.000    0.000 offsetbox.py:431(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:442(HPacker)
       20    0.000    0.000    0.000    0.000 offsetbox.py:447(__init__)
      280    0.001    0.000    0.005    0.000 offsetbox.py:45(_get_packed_offsets)
  160/100    0.003    0.000    0.028    0.000 offsetbox.py:486(get_extent_offsets)
  160/100    0.000    0.000    0.024    0.000 offsetbox.py:492(<listcomp>)
      420    0.000    0.000    0.000    0.000 offsetbox.py:499(<genexpr>)
      420    0.000    0.000    0.000    0.000 offsetbox.py:500(<genexpr>)
      160    0.000    0.000    0.000    0.000 offsetbox.py:505(<listcomp>)
      160    0.000    0.000    0.000    0.000 offsetbox.py:510(<listcomp>)
      160    0.000    0.000    0.000    0.000 offsetbox.py:515(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:525(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:614(DrawingArea)
      280    0.000    0.000    0.000    0.000 offsetbox.py:62(<listcomp>)
       10    0.000    0.000    0.000    0.000 offsetbox.py:622(__init__)
       30    0.000    0.000    0.000    0.000 offsetbox.py:657(get_transform)
       20    0.000    0.000    0.001    0.000 offsetbox.py:670(set_offset)
      100    0.000    0.000    0.000    0.000 offsetbox.py:700(get_extent)
       20    0.000    0.000    0.000    0.000 offsetbox.py:709(add_artist)
       20    0.000    0.000    0.005    0.000 offsetbox.py:720(draw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:746(TextArea)
       20    0.000    0.000    0.004    0.000 offsetbox.py:753(__init__)
       10    0.000    0.000    0.000    0.000 offsetbox.py:822(set_minimumdescent)
      100    0.000    0.000    0.000    0.000 offsetbox.py:832(get_minimumdescent)
       20    0.000    0.000    0.000    0.000 offsetbox.py:844(set_offset)
      100    0.001    0.000    0.016    0.000 offsetbox.py:873(get_extent)
       20    0.000    0.000    0.008    0.000 offsetbox.py:902(draw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:913(AuxTransformBox)
      280    0.001    0.000    0.002    0.000 offsetbox.py:94(_get_aligned_offsets)
        1    0.000    0.000    0.002    0.002 offsets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 offsets.py:1003(BusinessHour)
        1    0.000    0.000    0.000    0.000 offsets.py:1019(CustomBusinessDay)
        1    0.000    0.000    0.000    0.000 offsets.py:1097(CustomBusinessHour)
        1    0.000    0.000    0.000    0.000 offsets.py:1130(MonthOffset)
       50    0.000    0.000    0.000    0.000 offsets.py:1144(is_on_offset)
     2440    0.003    0.000    0.015    0.000 offsets.py:1149(apply)
        1    0.000    0.000    0.000    0.000 offsets.py:1163(MonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1172(MonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1181(BusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1190(BusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1199(_CustomBusinessMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1295(CustomBusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1301(CustomBusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1311(SemiMonthOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1417(SemiMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1476(SemiMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1536(Week)
        1    0.000    0.000    0.000    0.000 offsets.py:156(DateOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1659(_WeekOfMonthMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:1684(WeekOfMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1754(LastWeekOfMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1825(QuarterOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1895(BQuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1912(BQuarterBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1921(QuarterEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1936(QuarterBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1948(YearOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:2007(BYearEnd)
