datetime,Dry mixing ratio of species O3 (mol mol-1 dry),Dry mixing ratio of species NO (mol mol-1 dry),Dry mixing ratio of species NO2 (mol mol-1 dry),OH concentration immediately after chemistry (molec cm-3),HO2 concentration immediately after chemistry (mol mol-1),Photolysis rate for O3 -> O1D (s-1),Photolysis rate for species NO2 (s-1)
2017-05-24 03:30:00,3.3325026e-08,1.5218961e-13,4.0167786e-11,3159.0776,1.0598149e-13,0.025927689,0.0
2017-05-24 04:30:00,3.3568487e-08,1.5562803e-13,4.1443855e-11,3240.9998,1.0855911e-13,0.025927689,0.0
2017-05-24 05:30:00,3.38112e-08,1.5071989e-13,4.2537675e-11,3316.0566,1.10912825e-13,0.025927689,0.0
2017-05-24 06:30:00,3.404982e-08,1.4966411e-13,4.359365e-11,3389.7908,1.1316271e-13,0.025927689,0.0
2017-05-24 07:30:00,3.4236276e-08,6.150009e-13,2.6502764e-11,53422.05,5.0558917e-13,0.025927797,0.00036680614
2017-05-24 08:30:00,3.4318244e-08,1.9176178e-12,1.7785134e-11,567565.25,2.6116934e-12,0.025929457,0.002302167
2017-05-24 09:30:00,3.4293638e-08,3.1214857e-12,1.4878336e-11,1903032.2,6.540204e-12,0.025936862,0.00508214
2017-05-24 10:30:00,3.4117836e-08,3.7738033e-12,1.3755835e-11,3823200.0,1.08896945e-11,0.025954237,0.0070403633
2017-05-24 11:30:00,3.37744e-08,4.2026643e-12,1.34489e-11,5791250.5,1.4536418e-11,0.025982557,0.008371418
2017-05-24 12:30:00,3.3308925e-08,4.4519275e-12,1.351735e-11,7238667.0,1.6935486e-11,0.026019318,0.0090246
2017-05-24 13:30:00,3.279088e-08,4.5179043e-12,1.35718095e-11,7778660.0,1.7827597e-11,0.026059398,0.009113919
2017-05-24 14:30:00,3.2308492e-08,4.5625973e-12,1.34848166e-11,7482860.0,1.7478857e-11,0.026097685,0.009095697
2017-05-24 15:30:00,3.1962163e-08,4.4947214e-12,1.32855575e-11,6347778.0,1.5814523e-11,0.026129097,0.008697978
2017-05-24 16:30:00,3.1815556e-08,4.2280155e-12,1.3246611e-11,4566853.0,1.2813549e-11,0.026150089,0.0076286322
2017-05-24 17:30:00,3.1841083e-08,3.6737575e-12,1.330534e-11,2625691.2,8.732396e-12,0.026160464,0.005998232
2017-05-24 18:30:00,3.1988552e-08,2.4141583e-12,1.2912528e-11,1027438.8,4.2332717e-12,0.026163535,0.0035642334
2017-05-24 19:30:00,3.2219404e-08,9.108849e-13,1.0960751e-11,172106.28,1.0570405e-12,0.026163882,0.0009550342
2017-05-24 20:30:00,3.247747e-08,3.8396792e-13,1.5505989e-11,5423.843,1.749646e-13,0.026163882,1.8645859e-06
2017-05-24 21:30:00,3.2656683e-08,3.6682723e-13,2.518968e-11,3697.2002,1.2409367e-13,0.026163882,0.0
2017-05-24 22:30:00,3.281255e-08,2.577318e-13,3.2135e-11,3327.9324,1.12175975e-13,0.026163882,0.0
2017-05-24 23:30:00,3.2953977e-08,1.975626e-13,3.6659554e-11,3330.4104,1.1287408e-13,0.026163882,0.0
2017-05-25 00:30:00,3.3095482e-08,1.7226559e-13,3.970987e-11,3410.8057,1.1628068e-13,0.026163882,0.0
2017-05-25 01:30:00,3.3238695e-08,1.6222817e-13,4.192883e-11,3476.2642,1.1912095e-13,0.026163882,0.0
2017-05-25 02:30:00,3.337802e-08,1.5880185e-13,4.39021e-11,3523.0103,1.2120934e-13,0.026163882,0.0
2017-05-25 03:30:00,3.350053e-08,1.5738127e-13,4.5870543e-11,3561.0933,1.2295494e-13,0.026163882,0.0
2017-05-25 04:30:00,3.3588037e-08,1.5557587e-13,4.7815498e-11,3601.4578,1.2488713e-13,0.026163882,0.0
2017-05-25 05:30:00,3.3666264e-08,1.545144e-13,4.9408658e-11,3635.8862,1.2663874e-13,0.026163882,0.0
2017-05-25 06:30:00,3.3734036e-08,1.5399899e-13,5.0675474e-11,3669.6445,1.282476e-13,0.026163882,0.0
2017-05-25 07:30:00,3.3741305e-08,7.4277585e-13,3.0310896e-11,56258.668,5.518127e-13,0.026163993,0.00039516337
2017-05-25 08:30:00,3.363864e-08,2.2517966e-12,1.9656093e-11,574645.44,2.67891e-12,0.026165662,0.0024444105
2017-05-25 09:30:00,3.3450664e-08,3.736167e-12,1.6455738e-11,1882169.9,6.635895e-12,0.026173068,0.0054183854
2017-05-25 10:30:00,3.3169034e-08,4.51998e-12,1.528746e-11,3700120.8,1.09736395e-11,0.026190246,0.007387474
2017-05-25 11:30:00,3.277652e-08,5.001693e-12,1.4959489e-11,5519045.0,1.4562298e-11,0.026217954,0.00867197
2017-05-25 12:30:00,3.2315764e-08,5.25096e-12,1.5030076e-11,6842681.5,1.6912544e-11,0.02625372,0.009247778
2017-05-25 13:30:00,3.183098e-08,5.2791486e-12,1.5028095e-11,7329560.5,1.7766814e-11,0.026292618,0.009293503
2017-05-25 14:30:00,3.1384754e-08,5.3054887e-12,1.4832696e-11,7081166.5,1.7455449e-11,0.02632989,0.009304735
2017-05-25 15:30:00,3.1046415e-08,5.232826e-12,1.4538955e-11,6102875.5,1.5953435e-11,0.02636097,0.008988739
2017-05-25 16:30:00,3.0855762e-08,4.9363235e-12,1.43129935e-11,4476489.0,1.3081163e-11,0.026382156,0.008038223
2017-05-25 17:30:00,3.080112e-08,4.3781723e-12,1.4141373e-11,2666628.8,9.160278e-12,0.026393015,0.0065790974
2017-05-25 18:30:00,3.08358e-08,3.0967728e-12,1.3550846e-11,1124594.5,4.7027226e-12,0.026396427,0.004321072
2017-05-25 19:30:00,3.094626e-08,9.0832094e-13,1.0900663e-11,200104.62,1.1640706e-12,0.026396811,0.0011663421
2017-05-25 20:30:00,3.11252e-08,3.6206387e-13,1.5203575e-11,5975.498,1.9997101e-13,0.026396811,2.3330072e-06
2017-05-25 21:30:00,3.1241086e-08,3.421878e-13,2.5060365e-11,3919.061,1.3774997e-13,0.026396811,0.0
2017-05-25 22:30:00,3.1340257e-08,2.3736704e-13,3.214552e-11,3402.6802,1.204132e-13,0.026396811,0.0
2017-05-25 23:30:00,3.1428993e-08,1.8012759e-13,3.6732253e-11,3325.5535,1.1841663e-13,0.026396811,0.0
2017-05-26 00:30:00,3.1519527e-08,1.5636948e-13,3.971944e-11,3354.7563,1.2007637e-13,0.026396811,0.0
2017-05-26 01:30:00,3.1617223e-08,1.464068e-13,4.174873e-11,3377.6729,1.213222e-13,0.026396811,0.0
2017-05-26 02:30:00,3.171414e-08,1.4161885e-13,4.3396464e-11,3394.8953,1.2219712e-13,0.026396811,0.0
2017-05-26 03:30:00,3.1798663e-08,1.3877858e-13,4.4826247e-11,3414.125,1.23054e-13,0.026396811,0.0
2017-05-26 04:30:00,3.1902964e-08,1.3509334e-13,4.589596e-11,3452.3386,1.2449168e-13,0.026396811,0.0
2017-05-26 05:30:00,3.207112e-08,1.3151253e-13,4.6326838e-11,3498.7957,1.2582063e-13,0.026396811,0.0
2017-05-26 06:30:00,3.226979e-08,1.2933628e-13,4.636724e-11,3554.9695,1.2706302e-13,0.026396811,0.0
2017-05-26 07:30:00,3.2407797e-08,8.535206e-13,2.9068276e-11,60793.125,6.0766436e-13,0.026396936,0.00045104753
2017-05-26 08:30:00,3.2443136e-08,3.0552058e-12,2.1225577e-11,606103.25,3.1032507e-12,0.026398784,0.0027643635
2017-05-26 09:30:00,3.2382857e-08,4.76007e-12,1.7521483e-11,1973038.2,7.574908e-12,0.02640692,0.005908303
2017-05-26 10:30:00,3.2179873e-08,5.2555707e-12,1.5900076e-11,3755098.5,1.19410775e-11,0.026425231,0.007676464
2017-05-26 11:30:00,3.1810345e-08,5.6305546e-12,1.5386666e-11,5561026.5,1.55435e-11,0.02645461,0.008944185
2017-05-26 12:30:00,3.1326152e-08,5.850896e-12,1.5462093e-11,6824673.0,1.783509e-11,0.026492273,0.009474087
2017-05-26 13:30:00,3.0807364e-08,5.879837e-12,1.5707791e-11,7210024.5,1.8591637e-11,0.026532875,0.009356588
2017-05-26 14:30:00,3.032092e-08,6.0779355e-12,1.5761729e-11,6989946.5,1.8372547e-11,0.02657205,0.009458348
2017-05-26 15:30:00,2.993029e-08,6.229131e-12,1.5758317e-11,6058374.0,1.6964425e-11,0.026604893,0.009262324
2017-05-26 16:30:00,2.9679637e-08,6.088684e-12,1.6042114e-11,4456820.5,1.4120324e-11,0.026627295,0.008257751
2017-05-26 17:30:00,2.956272e-08,5.7711466e-12,1.6617463e-11,2710954.8,1.0250374e-11,0.026638918,0.006864497
2017-05-26 18:30:00,2.9533972e-08,4.5154674e-12,1.7428645e-11,1160729.1,5.5440674e-12,0.026642552,0.0045047486
2017-05-26 19:30:00,2.9570396e-08,1.4650411e-12,1.7219247e-11,202629.38,1.4422861e-12,0.02664296,0.0011860149
2017-05-26 20:30:00,2.9595414e-08,3.3190155e-13,2.1346041e-11,5937.385,2.0007925e-13,0.026642961,2.5908403e-06
2017-05-26 21:30:00,2.95343e-08,2.5543787e-13,2.9212698e-11,4425.063,1.5786958e-13,0.026642961,0.0
2017-05-26 22:30:00,2.946134e-08,1.8596935e-13,3.492747e-11,4041.521,1.455788e-13,0.026642961,0.0
2017-05-26 23:30:00,2.9391723e-08,1.5473281e-13,3.872049e-11,3960.9712,1.4390512e-13,0.026642961,0.0
2017-05-27 00:30:00,2.9319146e-08,1.4128809e-13,4.111578e-11,3945.3489,1.4451931e-13,0.026642961,0.0
2017-05-27 01:30:00,2.9252423e-08,1.3530008e-13,4.2658772e-11,3909.1584,1.4423944e-13,0.026642961,0.0
2017-05-27 02:30:00,2.9192007e-08,1.3259306e-13,4.3946468e-11,3875.13,1.4389091e-13,0.026642961,0.0
2017-05-27 03:30:00,2.9135764e-08,1.3083839e-13,4.519574e-11,3848.6995,1.4370639e-13,0.026642961,0.0
2017-05-27 04:30:00,2.9074469e-08,1.296778e-13,4.6461987e-11,3844.9053,1.4432017e-13,0.026642961,0.0
2017-05-27 05:30:00,2.901917e-08,1.3527958e-13,4.7504826e-11,3841.749,1.4483316e-13,0.026642961,0.0
2017-05-27 06:30:00,2.8980471e-08,1.3031832e-13,4.84219e-11,3851.109,1.4562125e-13,0.026642961,0.0
2017-05-27 07:30:00,2.8931971e-08,1.2862141e-12,3.6905468e-11,67647.74,7.737484e-13,0.026643092,0.0004889368
2017-05-27 08:30:00,2.8859569e-08,5.3525535e-12,2.919278e-11,677270.6,3.753506e-12,0.026645025,0.0031101077
2017-05-27 09:30:00,2.8781677e-08,7.4032265e-12,2.318179e-11,1994414.8,8.223788e-12,0.026653145,0.0060759047
2017-05-27 10:30:00,2.8645179e-08,7.570076e-12,2.0104186e-11,3636190.2,1.2416438e-11,0.02667122,0.0077764224
2017-05-27 11:30:00,2.839508e-08,7.635954e-12,1.861721e-11,5284372.0,1.5821929e-11,0.026700078,0.009012289
2017-05-27 12:30:00,2.8044985e-08,7.603612e-12,1.8066701e-11,6429500.0,1.7974885e-11,0.026736943,0.009528476
2017-05-27 13:30:00,2.7655124e-08,7.450648e-12,1.7958133e-11,6787932.0,1.8717044e-11,0.026776703,0.009414591
2017-05-27 14:30:00,2.7287504e-08,7.566894e-12,1.7761638e-11,6598316.0,1.8524163e-11,0.02681502,0.009509603
2017-05-27 15:30:00,2.7008095e-08,7.650411e-12,1.7563735e-11,5741966.5,1.7161541e-11,0.026847037,0.009303911
2017-05-27 16:30:00,2.6878169e-08,7.389045e-12,1.7767007e-11,4245528.0,1.4384697e-11,0.026868781,0.008251749
2017-05-27 17:30:00,2.6895657e-08,6.9835453e-12,1.8418059e-11,2610831.2,1.0607494e-11,0.02688002,0.0068241395
2017-05-27 18:30:00,2.701297e-08,5.4473496e-12,1.995425e-11,1111056.6,5.8771833e-12,0.02688348,0.004279382
2017-05-27 19:30:00,2.7185584e-08,1.9167536e-12,2.177239e-11,195969.14,1.6739277e-12,0.026883878,0.0011204749
2017-05-27 20:30:00,2.731811e-08,3.4627805e-13,2.5450525e-11,5728.7627,2.0363713e-13,0.02688388,2.6928772e-06
2017-05-27 21:30:00,2.738838e-08,2.431298e-13,3.226845e-11,4575.432,1.7225126e-13,0.02688388,0.0
2017-05-27 22:30:00,2.74466e-08,1.8059867e-13,3.7030653e-11,4342.072,1.6421654e-13,0.02688388,0.0
2017-05-27 23:30:00,2.749637e-08,1.5467769e-13,4.0096912e-11,4313.892,1.637021e-13,0.02688388,0.0
2017-05-28 00:30:00,2.7553627e-08,1.425849e-13,4.210776e-11,4329.2627,1.646619e-13,0.02688388,0.0
2017-05-28 01:30:00,2.7622256e-08,1.3674114e-13,4.3694413e-11,4309.9185,1.6408903e-13,0.02688388,0.0
2017-05-28 02:30:00,2.7698583e-08,1.3374774e-13,4.500734e-11,4301.322,1.6375066e-13,0.02688388,0.0
2017-05-28 03:30:00,2.7768815e-08,1.3145008e-13,4.59955e-11,4295.1055,1.6336593e-13,0.02688388,0.0
2017-05-28 04:30:00,2.7833721e-08,1.2956468e-13,4.6798877e-11,4290.0728,1.629337e-13,0.02688388,0.0
2017-05-28 05:30:00,2.7903246e-08,1.2758293e-13,4.7397388e-11,4283.929,1.6242685e-13,0.02688388,0.0
2017-05-28 06:30:00,2.7974504e-08,1.3114598e-13,4.7757538e-11,4282.7134,1.6193308e-13,0.02688388,0.0
2017-05-28 07:30:00,2.8029467e-08,1.3941014e-12,3.9676745e-11,73598.11,9.067512e-13,0.026884012,0.00047562353
2017-05-28 08:30:00,2.8051288e-08,5.871637e-12,3.260253e-11,704092.4,4.0942414e-12,0.026885932,0.0029113663
2017-05-28 09:30:00,2.8037478e-08,8.312937e-12,2.5614545e-11,2100085.2,8.748149e-12,0.026894141,0.0059784213
2017-05-28 10:30:00,2.795911e-08,8.434529e-12,2.1963199e-11,3773803.2,1.2999177e-11,0.026912514,0.007721135
2017-05-28 11:30:00,2.7781713e-08,8.349757e-12,1.9945885e-11,5434004.0,1.6406484e-11,0.02694199,0.00899284
2017-05-28 12:30:00,2.7536375e-08,8.18115e-12,1.8991237e-11,6533526.5,1.8464666e-11,0.02697941,0.009556614
2017-05-28 13:30:00,2.7267864e-08,7.899512e-12,1.8537326e-11,6905619.5,1.9215818e-11,0.02701996,0.009511645
2017-05-28 14:30:00,2.701687e-08,7.871239e-12,1.8111223e-11,6697998.0,1.896974e-11,0.027058996,0.0095661655
2017-05-28 15:30:00,2.683677e-08,7.843179e-12,1.7892826e-11,5774266.0,1.7468237e-11,0.027091196,0.009243675
2017-05-28 16:30:00,2.6764543e-08,7.5226e-12,1.8224386e-11,4266965.0,1.4644707e-11,0.027112963,0.008101325
2017-05-28 17:30:00,2.6803043e-08,7.0144264e-12,1.9168264e-11,2602107.5,1.0746401e-11,0.027124034,0.0065055704
2017-05-28 18:30:00,2.6931293e-08,5.2119615e-12,2.1271528e-11,1079782.9,5.9029066e-12,0.027127353,0.0038010776
2017-05-28 19:30:00,2.7112057e-08,1.9257046e-12,2.3626639e-11,199376.89,1.776761e-12,0.027127743,0.0010320712
2017-05-28 20:30:00,2.726077e-08,3.265447e-13,2.7014783e-11,6020.822,2.1077195e-13,0.027127745,2.6978912e-06
2017-05-28 21:30:00,2.7333062e-08,2.264552e-13,3.3362632e-11,4876.6836,1.8058377e-13,0.027127745,0.0
2017-05-28 22:30:00,2.7382937e-08,1.7355739e-13,3.8080695e-11,4586.6294,1.7049788e-13,0.027127745,0.0
2017-05-28 23:30:00,2.7415494e-08,1.5317915e-13,4.1493607e-11,4504.298,1.6805828e-13,0.027127745,0.0
2017-05-29 00:30:00,2.7424587e-08,1.4433374e-13,4.388392e-11,4461.4556,1.6716968e-13,0.027127745,0.0
2017-05-29 01:30:00,2.7418409e-08,1.4050398e-13,4.585456e-11,4402.5767,1.6576208e-13,0.027127745,0.0
2017-05-29 02:30:00,2.7403702e-08,1.3792595e-13,4.779782e-11,4343.676,1.6440914e-13,0.027127745,0.0
2017-05-29 03:30:00,2.7384615e-08,1.3559157e-13,4.950862e-11,4293.359,1.6337375e-13,0.027127745,0.0
2017-05-29 04:30:00,2.7368156e-08,1.3374826e-13,5.1062e-11,4263.527,1.630542e-13,0.027127745,0.0
2017-05-29 05:30:00,2.735751e-08,1.3751405e-13,5.2394675e-11,4226.1084,1.624239e-13,0.027127745,0.0
2017-05-29 06:30:00,2.7353286e-08,1.3274112e-13,5.357795e-11,4192.0723,1.6179952e-13,0.027127745,0.0
2017-05-29 07:30:00,2.7351037e-08,1.3224632e-12,4.5272723e-11,63763.055,8.3125694e-13,0.027127862,0.00038596103
2017-05-29 08:30:00,2.7351268e-08,5.5382647e-12,3.7841705e-11,605920.4,3.6447473e-12,0.027129563,0.002294646
2017-05-29 09:30:00,2.7329191e-08,8.186981e-12,2.9525816e-11,1861268.9,7.822904e-12,0.027136728,0.0049585784
2017-05-29 10:30:00,2.7248984e-08,8.713527e-12,2.4127518e-11,3524181.0,1.2012568e-11,0.027153445,0.0071192347
2017-05-29 11:30:00,2.7074444e-08,8.661683e-12,2.124326e-11,5150227.0,1.5349347e-11,0.027180733,0.008583373
2017-05-29 12:30:00,2.6823779e-08,8.556716e-12,1.9981641e-11,6240458.0,1.7358979e-11,0.02721562,0.00929528
2017-05-29 13:30:00,2.6527141e-08,8.488635e-12,1.9449733e-11,6735789.0,1.82693e-11,0.027254125,0.0095481
2017-05-29 14:30:00,2.6245822e-08,8.4194275e-12,1.9200969e-11,6460360.5,1.7885764e-11,0.027290734,0.0094135115
2017-05-29 15:30:00,2.6044324e-08,8.16308e-12,1.9346143e-11,5345083.0,1.600304e-11,0.027319625,0.008608159
2017-05-29 16:30:00,2.5941723e-08,7.635981e-12,1.9929256e-11,3858346.0,1.310833e-11,0.027338715,0.007265484
2017-05-29 17:30:00,2.5939887e-08,6.4749187e-12,2.1180311e-11,2199395.0,9.119755e-12,0.027347995,0.0052220467
2017-05-29 18:30:00,2.6018881e-08,4.3319775e-12,2.2415274e-11,880092.1,4.8270055e-12,0.02735084,0.002890907
2017-05-29 19:30:00,2.6146818e-08,1.5596106e-12,2.2777499e-11,157076.22,1.387295e-12,0.027351178,0.00081175275
2017-05-29 20:30:00,2.6273757e-08,3.3302929e-13,2.665496e-11,5418.497,1.9804366e-13,0.02735118,2.443569e-06
2017-05-29 21:30:00,2.6347795e-08,2.4705924e-13,3.439444e-11,4156.269,1.6151098e-13,0.02735118,0.0
2017-05-29 22:30:00,2.6423928e-08,1.883089e-13,4.0523435e-11,3825.412,1.4991591e-13,0.02735118,0.0
2017-05-29 23:30:00,2.6514428e-08,1.6229806e-13,4.4831697e-11,3733.1763,1.4728245e-13,0.02735118,0.0
2017-05-30 00:30:00,2.6628525e-08,1.508591e-13,4.7742445e-11,3696.5652,1.4658622e-13,0.02735118,0.0
2017-05-30 01:30:00,2.6762253e-08,1.464485e-13,4.9969914e-11,3646.4995,1.4511827e-13,0.02735118,0.0
2017-05-30 02:30:00,2.6908673e-08,1.4477766e-13,5.208671e-11,3596.8787,1.4352752e-13,0.02735118,0.0
2017-05-30 03:30:00,2.7078375e-08,1.4316773e-13,5.412059e-11,3565.314,1.4252114e-13,0.02735118,0.0
2017-05-30 04:30:00,2.727611e-08,1.4139265e-13,5.599378e-11,3571.2634,1.428444e-13,0.02735118,0.0
2017-05-30 05:30:00,2.7497855e-08,1.399805e-13,5.754903e-11,3579.3142,1.4310726e-13,0.02735118,0.0
2017-05-30 06:30:00,2.7756913e-08,1.3860205e-13,5.868741e-11,3598.7712,1.4352048e-13,0.02735118,0.0
2017-05-30 07:30:00,2.8013487e-08,1.3962765e-12,4.382652e-11,62720.184,7.3700415e-13,0.02735131,0.00044113342
2017-05-30 08:30:00,2.8237706e-08,5.190665e-12,3.2551198e-11,628538.2,3.4390529e-12,0.027353212,0.0026970645
2017-05-30 09:30:00,2.842743e-08,7.436062e-12,2.510198e-11,2009700.5,7.9159075e-12,0.02736153,0.0057590953
2017-05-30 10:30:00,2.8542017e-08,7.5732285e-12,2.128865e-11,3767546.8,1.2198483e-11,0.027380263,0.007542657
2017-05-30 11:30:00,2.85099e-08,7.587893e-12,1.9561384e-11,5540017.5,1.568157e-11,0.027410185,0.008795062
2017-05-30 12:30:00,2.8355682e-08,7.5531265e-12,1.9002782e-11,6823328.5,1.792594e-11,0.027448561,0.009344271
2017-05-30 13:30:00,2.8147916e-08,7.416389e-12,1.8867052e-11,7310912.0,1.8746163e-11,0.0274902,0.009333187
2017-05-30 14:30:00,2.795415e-08,7.402762e-12,1.861477e-11,7126481.5,1.8486192e-11,0.027530245,0.009358079
2017-05-30 15:30:00,2.7838016e-08,7.312958e-12,1.8319282e-11,6085237.0,1.6814291e-11,0.02756288,0.009015688
2017-05-30 16:30:00,2.7852927e-08,6.8253107e-12,1.8256952e-11,4456834.5,1.3855172e-11,0.02758495,0.007885613
2017-05-30 17:30:00,2.8000509e-08,5.9346317e-12,1.847316e-11,2609598.0,9.712045e-12,0.027596014,0.006163465
2017-05-30 18:30:00,2.8247777e-08,3.6451714e-12,1.8640709e-11,958522.75,4.691952e-12,0.027599163,0.0032544478
2017-05-30 19:30:00,2.8547294e-08,1.2030108e-12,1.7019969e-11,166277.3,1.2281486e-12,0.027599536,0.0009063879
2017-05-30 20:30:00,2.8864262e-08,3.6045524e-13,2.2137365e-11,5408.5005,1.836767e-13,0.027599538,2.805758e-06
2017-05-30 21:30:00,2.9112506e-08,3.0473814e-13,3.171182e-11,3827.4932,1.3821163e-13,0.027599538,0.0
2017-05-30 22:30:00,2.9344093e-08,2.2759892e-13,3.8712266e-11,3489.7693,1.2631812e-13,0.027599538,0.0
2017-05-30 23:30:00,2.9576713e-08,1.8839722e-13,4.343514e-11,3447.7979,1.2501338e-13,0.027599538,0.0
2017-05-31 00:30:00,2.9807975e-08,1.7083297e-13,4.6551818e-11,3472.203,1.2604396e-13,0.027599538,0.0
2017-05-31 01:30:00,3.00411e-08,1.6280992e-13,4.8704096e-11,3489.027,1.2669524e-13,0.027599538,0.0
2017-05-31 02:30:00,3.0276926e-08,1.5923666e-13,5.0520765e-11,3493.2869,1.2677824e-13,0.027599538,0.0
2017-05-31 03:30:00,3.0518404e-08,1.5707454e-13,5.2202066e-11,3497.3953,1.2681924e-13,0.027599538,0.0
2017-05-31 04:30:00,3.0752652e-08,1.5566178e-13,5.3912427e-11,3517.239,1.2744248e-13,0.027599538,0.0
2017-05-31 05:30:00,3.0973247e-08,1.5465747e-13,5.5686965e-11,3537.037,1.2812097e-13,0.027599538,0.0
2017-05-31 06:30:00,3.11984e-08,1.5307987e-13,5.7512987e-11,3571.925,1.2924709e-13,0.027599538,0.0
2017-05-31 07:30:00,3.136165e-08,1.1188293e-12,3.7073854e-11,71537.586,6.6104083e-13,0.027599674,0.00047247348
2017-05-31 08:30:00,3.1424207e-08,3.816738e-12,2.5900665e-11,710554.1,3.2041683e-12,0.027601676,0.00293641
2017-05-31 09:30:00,3.1425564e-08,5.593406e-12,2.1455272e-11,2155667.2,7.416233e-12,0.027610116,0.0057659997
2017-05-31 10:30:00,3.1325804e-08,6.310884e-12,1.9809657e-11,4106529.2,1.17894704e-11,0.027629055,0.007518496
2017-05-31 11:30:00,3.108817e-08,6.8240335e-12,1.9417445e-11,6081693.5,1.5404863e-11,0.027659258,0.00873619
2017-05-31 12:30:00,3.075455e-08,7.150966e-12,1.9608289e-11,7444454.0,1.7641553e-11,0.027697543,0.009288009
2017-05-31 13:30:00,3.0390208e-08,7.1912584e-12,1.9697808e-11,7960164.5,1.846809e-11,0.027739111,0.009316524
2017-05-31 14:30:00,3.005712e-08,7.2242824e-12,1.9454315e-11,7701724.0,1.8135497e-11,0.027779024,0.009321327
2017-05-31 15:30:00,2.982932e-08,7.1377804e-12,1.9164788e-11,6570137.0,1.6455658e-11,0.027811846,0.008960872
2017-05-31 16:30:00,2.9753176e-08,6.6452677e-12,1.9043827e-11,4779256.0,1.3434059e-11,0.027834004,0.007835962
2017-05-31 17:30:00,2.984001e-08,5.730325e-12,1.9040934e-11,2783247.2,9.2934506e-12,0.027845128,0.006153861
2017-05-31 18:30:00,3.0042525e-08,3.4935655e-12,1.8605542e-11,1034614.6,4.434034e-12,0.027848331,0.0033495575
2017-05-31 19:30:00,3.0322592e-08,1.1160133e-12,1.6426437e-11,179605.55,1.1529411e-12,0.027848711,0.00093493104
2017-05-31 20:30:00,3.0625415e-08,3.3210004e-13,2.1812562e-11,5810.335,1.8238383e-13,0.027848713,3.0073436e-06
2017-05-31 21:30:00,3.0821848e-08,2.8283368e-13,3.140296e-11,4105.604,1.3721663e-13,0.027848713,0.0
2017-05-31 22:30:00,3.0987586e-08,2.1601945e-13,3.8740816e-11,3743.0571,1.2516854e-13,0.027848713,0.0
2017-05-31 23:30:00,3.1133144e-08,1.8330475e-13,4.401725e-11,3720.5002,1.2449204e-13,0.027848713,0.0
2017-06-01 00:30:00,3.123801e-08,1.6601194e-13,4.7274275e-11,3768.9097,1.2615618e-13,0.027848713,0.0
2017-06-01 01:30:00,3.133487e-08,1.6166651e-13,4.9622084e-11,3780.125,1.2669625e-13,0.027848713,0.0
2017-06-01 02:30:00,3.143559e-08,1.5815918e-13,5.168717e-11,3784.8743,1.2694313e-13,0.027848713,0.0
2017-06-01 03:30:00,3.151183e-08,1.5575669e-13,5.3323863e-11,3786.038,1.2709635e-13,0.027848713,0.0
2017-06-01 04:30:00,3.1571542e-08,1.5320003e-13,5.4630266e-11,3793.79,1.2755378e-13,0.027848713,0.0
2017-06-01 05:30:00,3.1622456e-08,1.5057633e-13,5.561962e-11,3795.2478,1.2788043e-13,0.027848713,0.0
2017-06-01 06:30:00,3.1669504e-08,1.4769433e-13,5.6190264e-11,3803.1482,1.2840919e-13,0.027848713,0.0
2017-06-01 07:30:00,3.1656256e-08,1.0913543e-12,3.795913e-11,73650.15,6.3847164e-13,0.027848843,0.00044633207
2017-06-01 08:30:00,3.1532533e-08,3.9645258e-12,2.8410701e-11,724632.3,3.0557213e-12,0.027850714,0.002694438
2017-06-01 09:30:00,3.1356073e-08,5.6427354e-12,2.2256622e-11,2183392.2,7.082507e-12,0.027858581,0.0054822895
2017-06-01 10:30:00,3.1101237e-08,6.088915e-12,1.9120951e-11,4110769.0,1.1330034e-11,0.027876562,0.0073911655
2017-06-01 11:30:00,3.071983e-08,6.359901e-12,1.776075e-11,6015671.0,1.4828649e-11,0.027905522,0.0087224655
2017-06-01 12:30:00,3.0253542e-08,6.514258e-12,1.7340714e-11,7364901.0,1.7130356e-11,0.027942944,0.0093569495
2017-06-01 13:30:00,2.9756198e-08,6.5168413e-12,1.7277955e-11,7791681.5,1.7988645e-11,0.027983608,0.009369624
2017-06-01 14:30:00,2.928093e-08,6.6399915e-12,1.7176925e-11,7495713.5,1.7760318e-11,0.02802268,0.009398767
2017-06-01 15:30:00,2.890479e-08,6.710628e-12,1.711078e-11,6395926.5,1.6263789e-11,0.028054923,0.009072565
2017-06-01 16:30:00,2.8681576e-08,6.4748957e-12,1.73762e-11,4656021.5,1.344531e-11,0.028076753,0.007968836
2017-06-01 17:30:00,2.8610076e-08,5.9589144e-12,1.8147034e-11,2744594.5,9.53636e-12,0.028087782,0.006322683
2017-06-01 18:30:00,2.8659812e-08,4.3833583e-12,1.9540399e-11,1102921.6,4.9612792e-12,0.028091123,0.0037548684
2017-06-01 19:30:00,2.8792275e-08,1.603667e-12,2.0590984e-11,194715.73,1.3706789e-12,0.028091522,0.0010489947
2017-06-01 20:30:00,2.8925676e-08,3.2922306e-13,2.5021804e-11,5944.756,1.9053236e-13,0.028091524,3.4315278e-06
2017-06-01 21:30:00,2.899337e-08,2.4329098e-13,3.2825465e-11,4496.852,1.5545541e-13,0.028091524,0.0
2017-06-01 22:30:00,2.9054997e-08,1.8464405e-13,3.8505657e-11,4228.095,1.4695206e-13,0.028091524,0.0
