datetime,Dry mixing ratio of species O3 (mol mol-1 dry),Dry mixing ratio of species NO (mol mol-1 dry),Dry mixing ratio of species NO2 (mol mol-1 dry),OH concentration immediately after chemistry (molec cm-3),HO2 concentration immediately after chemistry (mol mol-1),Photolysis rate for O3 -> O1D (s-1),Photolysis rate for species NO2 (s-1)
2018-01-18 17:30:00,3.2020683e-08,6.570627e-12,2.8906409e-11,749320.8,4.289568e-12,0.07154993,0.003732906
2018-01-18 18:30:00,3.205516e-08,2.6415508e-12,3.114636e-11,148866.55,1.3069167e-12,0.07155037,0.0012323661
2018-01-18 19:30:00,3.206748e-08,2.8820503e-13,3.463198e-11,6708.943,1.9288367e-13,0.07155037,5.272822e-06
2018-01-18 20:30:00,3.203606e-08,1.614177e-13,4.131939e-11,6204.666,1.9027663e-13,0.07155037,0.0
2018-01-18 21:30:00,3.200858e-08,1.2357217e-13,4.6421342e-11,6136.6924,1.897608e-13,0.07155037,0.0
2018-01-18 22:30:00,3.1987746e-08,1.1332051e-13,4.9993325e-11,6092.979,1.8937507e-13,0.07155037,0.0
2018-01-18 23:30:00,3.197375e-08,1.096782e-13,5.2479014e-11,6027.1367,1.8782683e-13,0.07155037,0.0
2018-01-19 00:30:00,3.1966493e-08,1.0798898e-13,5.420607e-11,5956.225,1.8577837e-13,0.07155037,0.0
2018-01-19 01:30:00,3.196489e-08,1.07297384e-13,5.5438033e-11,5887.343,1.8349619e-13,0.07155037,0.0
2018-01-19 02:30:00,3.1964674e-08,1.0672568e-13,5.6154654e-11,5823.965,1.8114122e-13,0.07155037,0.0
2018-01-19 03:30:00,3.1964923e-08,1.0610408e-13,5.6304166e-11,5774.7725,1.7901604e-13,0.07155037,0.0
2018-01-19 04:30:00,3.196387e-08,1.07826644e-13,5.6137817e-11,5754.5474,1.7768294e-13,0.07155037,0.0
2018-01-19 05:30:00,3.196101e-08,1.0560563e-13,5.576655e-11,5746.72,1.7665425e-13,0.07155037,0.0
2018-01-19 06:30:00,3.195391e-08,1.05184226e-13,5.534075e-11,5750.698,1.7607152e-13,0.07155037,0.0
2018-01-19 07:30:00,3.194151e-08,1.0536975e-13,5.4953497e-11,5774.9834,1.7609576e-13,0.07155037,0.0
2018-01-19 08:30:00,3.1908925e-08,1.3331235e-12,4.5312205e-11,50729.934,6.1990213e-13,0.0715505,0.0004268286
2018-01-19 09:30:00,3.1855592e-08,5.585321e-12,3.888638e-11,451062.25,2.866207e-12,0.07155219,0.0023656848
2018-01-19 10:30:00,3.178748e-08,8.923783e-12,3.37514e-11,1314886.8,6.1320953e-12,0.071558274,0.004734489
2018-01-19 11:30:00,3.171484e-08,1.0143578e-11,2.9361895e-11,2356580.2,9.248143e-12,0.07157085,0.006592154
2018-01-19 12:30:00,3.1625813e-08,1.0122561e-11,2.6333725e-11,3155271.5,1.1344379e-11,0.07158903,0.0076273577
2018-01-19 13:30:00,3.1558233e-08,9.766162e-12,2.439377e-11,3527940.2,1.2299981e-11,0.07160991,0.008074896
2018-01-19 14:30:00,3.1519637e-08,9.2473e-12,2.346713e-11,3338482.2,1.19503695e-11,0.07162938,0.007865563
2018-01-19 15:30:00,3.153608e-08,8.5507105e-12,2.3555205e-11,2635142.0,1.0301388e-11,0.07164388,0.006973346
2018-01-19 16:30:00,3.1636702e-08,7.341642e-12,2.4611181e-11,1634816.8,7.51108e-12,0.07165188,0.005367993
2018-01-19 17:30:00,3.1825827e-08,4.963392e-12,2.6219842e-11,685979.44,4.0983397e-12,0.071654655,0.0031177315
2018-01-19 18:30:00,3.207643e-08,1.9739932e-12,2.7200008e-11,145381.69,1.3194035e-12,0.07165507,0.0010575079
2018-01-19 19:30:00,3.234065e-08,2.5585946e-13,3.171344e-11,8229.31,2.3452464e-13,0.07165507,4.9967007e-06
2018-01-19 20:30:00,3.256519e-08,1.5147151e-13,3.9017893e-11,7500.952,2.2422403e-13,0.07165507,0.0
2018-01-19 21:30:00,3.2795537e-08,1.1755721e-13,4.4321564e-11,7492.751,2.2355533e-13,0.07165507,0.0
2018-01-19 22:30:00,3.3016573e-08,1.0748657e-13,4.7846442e-11,7573.244,2.2493085e-13,0.07165507,0.0
2018-01-19 23:30:00,3.3206796e-08,1.0294197e-13,5.0045607e-11,7636.6895,2.2556973e-13,0.07165507,0.0
2018-01-20 00:30:00,3.3375258e-08,1.00567226e-13,5.1464766e-11,7673.9604,2.2542055e-13,0.07165507,0.0
2018-01-20 01:30:00,3.353416e-08,9.904316e-14,5.2382265e-11,7692.8604,2.2464599e-13,0.07165507,0.0
2018-01-20 02:30:00,3.367944e-08,9.794505e-14,5.2843303e-11,7700.499,2.2352046e-13,0.07165507,0.0
2018-01-20 03:30:00,3.380356e-08,9.715622e-14,5.2928485e-11,7727.1777,2.2297518e-13,0.07165507,0.0
2018-01-20 04:30:00,3.390431e-08,9.7091484e-14,5.2708577e-11,7772.1914,2.2336507e-13,0.07165507,0.0
2018-01-20 05:30:00,3.39855e-08,9.669985e-14,5.229366e-11,7820.8867,2.2403963e-13,0.07165507,0.0
2018-01-20 06:30:00,3.4050863e-08,9.6643485e-14,5.1853025e-11,7867.398,2.2483011e-13,0.07165507,0.0
2018-01-20 07:30:00,3.4109124e-08,9.693338e-14,5.141682e-11,7928.3237,2.2602e-13,0.07165507,0.0
2018-01-20 08:30:00,3.4151387e-08,1.0739868e-12,4.4157768e-11,50888.637,6.7557147e-13,0.0716552,0.00036544134
2018-01-20 09:30:00,3.4162014e-08,4.236056e-12,3.8571864e-11,401491.97,2.9342746e-12,0.0716567,0.001846004
2018-01-20 10:30:00,3.4127833e-08,6.8993114e-12,3.385743e-11,1186545.1,6.1827683e-12,0.071662076,0.0037535336
2018-01-20 11:30:00,3.401681e-08,8.245769e-12,2.9519553e-11,2201381.2,9.311691e-12,0.0716733,0.0055240802
2018-01-20 12:30:00,3.3857546e-08,8.7115705e-12,2.6305416e-11,3112517.2,1.16779425e-11,0.07169029,0.0068764817
2018-01-20 13:30:00,3.369439e-08,8.526493e-12,2.444402e-11,3490427.5,1.2598025e-11,0.0717099,0.007350468
2018-01-20 14:30:00,3.3556123e-08,8.101701e-12,2.3713044e-11,3273333.2,1.2132397e-11,0.07172817,0.0071089333
2018-01-20 15:30:00,3.3487705e-08,7.2601074e-12,2.4108888e-11,2482201.8,1.0173381e-11,0.071741395,0.0060063116
2018-01-20 16:30:00,3.3494743e-08,5.9210935e-12,2.5207052e-11,1484507.1,7.224064e-12,0.07174861,0.0043854974
2018-01-20 17:30:00,3.355932e-08,3.8026006e-12,2.6420258e-11,602732.4,3.8242096e-12,0.0717511,0.0024534333
2018-01-20 18:30:00,3.3657212e-08,1.2758899e-12,2.6983278e-11,106326.055,1.0637767e-12,0.07175142,0.0006733706
2018-01-20 19:30:00,3.374765e-08,2.078338e-13,3.157266e-11,8869.679,2.475322e-13,0.07175142,3.6263882e-06
2018-01-20 20:30:00,3.3785774e-08,1.4187802e-13,3.92458e-11,7833.0938,2.2729697e-13,0.07175142,0.0
2018-01-20 21:30:00,3.3815475e-08,1.16937e-13,4.4719145e-11,7468.441,2.1764937e-13,0.07175142,0.0
2018-01-20 22:30:00,3.383731e-08,1.0919198e-13,4.856942e-11,7214.7065,2.1084157e-13,0.07175142,0.0
2018-01-20 23:30:00,3.3848405e-08,1.0555651e-13,5.1322106e-11,6977.0024,2.042975e-13,0.07175142,0.0
2018-01-21 00:30:00,3.384377e-08,1.0367285e-13,5.3410165e-11,6732.1323,1.9748854e-13,0.07175142,0.0
2018-01-21 01:30:00,3.3827533e-08,1.027262e-13,5.502828e-11,6459.08,1.8981325e-13,0.07175142,0.0
2018-01-21 02:30:00,3.3796145e-08,1.02285286e-13,5.615633e-11,6189.286,1.8215239e-13,0.07175142,0.0
2018-01-21 03:30:00,3.3745824e-08,1.0218766e-13,5.6882683e-11,5931.6626,1.7483615e-13,0.07175142,0.0
2018-01-21 04:30:00,3.3679225e-08,1.02565526e-13,5.727686e-11,5687.147,1.6793263e-13,0.07175142,0.0
2018-01-21 05:30:00,3.3598038e-08,1.0359163e-13,5.752894e-11,5454.239,1.6139574e-13,0.07175142,0.0
2018-01-21 06:30:00,3.349903e-08,1.0484063e-13,5.7737114e-11,5238.552,1.5526518e-13,0.07175142,0.0
2018-01-21 07:30:00,3.338002e-08,1.0620431e-13,5.7853795e-11,5061.199,1.5036602e-13,0.07175142,0.0
2018-01-21 08:30:00,3.323435e-08,1.1179216e-12,4.9268988e-11,39365.27,4.60292e-13,0.071751535,0.00033526047
2018-01-21 09:30:00,3.306239e-08,4.4109165e-12,4.0831026e-11,353949.9,2.204473e-12,0.07175299,0.0018219443
2018-01-21 10:30:00,3.2878084e-08,6.9627993e-12,3.4668622e-11,1065442.4,4.866007e-12,0.07175819,0.0036916314
2018-01-21 11:30:00,3.2708083e-08,8.305124e-12,3.0050393e-11,1999126.6,7.5481175e-12,0.071769014,0.005420512
2018-01-21 12:30:00,3.2559072e-08,9.409659e-12,2.652733e-11,3151333.0,1.0325954e-11,0.07178712,0.0074098255
2018-01-21 13:30:00,3.2435512e-08,9.370058e-12,2.519885e-11,3556029.8,1.1199448e-11,0.07180795,0.007847972
2018-01-21 14:30:00,3.235198e-08,9.051964e-12,2.4840515e-11,3372836.8,1.0764485e-11,0.071827404,0.0076255915
2018-01-21 15:30:00,3.2316255e-08,8.649379e-12,2.4830459e-11,2814383.0,9.434697e-12,0.07184283,0.0071471636
2018-01-21 16:30:00,3.2315537e-08,7.322437e-12,2.530149e-11,1741183.5,6.5972874e-12,0.0718514,0.005630153
2018-01-21 17:30:00,3.234874e-08,4.605629e-12,2.4702577e-11,723977.1,3.3114815e-12,0.0718544,0.003365778
2018-01-21 18:30:00,3.2406458e-08,1.5538072e-12,2.1285402e-11,157526.38,9.911858e-13,0.07185485,0.0011447738
2018-01-21 19:30:00,3.2479946e-08,3.3553902e-13,2.8693948e-11,6423.2764,1.7981871e-13,0.07185485,5.928003e-06
2018-01-21 20:30:00,3.2487083e-08,2.2917332e-13,4.153803e-11,4641.193,1.4171845e-13,0.07185485,0.0
2018-01-21 21:30:00,3.2470147e-08,1.7130393e-13,5.255605e-11,4219.2363,1.298673e-13,0.07185485,0.0
2018-01-21 22:30:00,3.243754e-08,1.5171486e-13,6.114627e-11,4098.4775,1.2699744e-13,0.07185485,0.0
2018-01-21 23:30:00,3.239024e-08,1.4514475e-13,6.7945e-11,4045.2996,1.2601468e-13,0.07185485,0.0
2018-01-22 00:30:00,3.2323626e-08,1.428677e-13,7.355976e-11,3994.1057,1.2495387e-13,0.07185485,0.0
2018-01-22 01:30:00,3.224658e-08,1.407468e-13,7.820897e-11,3939.8113,1.2370133e-13,0.07185485,0.0
2018-01-22 02:30:00,3.2161665e-08,1.3907015e-13,8.192995e-11,3888.0288,1.2242761e-13,0.07185485,0.0
2018-01-22 03:30:00,3.2059692e-08,1.3778125e-13,8.5019686e-11,3840.1824,1.2125788e-13,0.07185485,0.0
2018-01-22 04:30:00,3.1951256e-08,1.3723143e-13,8.753813e-11,3812.352,1.2075757e-13,0.07185485,0.0
2018-01-22 05:30:00,3.183834e-08,1.369314e-13,8.961404e-11,3782.6985,1.2018147e-13,0.07185485,0.0
2018-01-22 06:30:00,3.1719676e-08,1.3537585e-13,9.152296e-11,3754.5608,1.1974831e-13,0.07185485,0.0
2018-01-22 07:30:00,3.160727e-08,1.3660964e-13,9.3042164e-11,3753.4858,1.2001888e-13,0.07185485,0.0
2018-01-22 08:30:00,3.1447627e-08,2.0324842e-12,5.2814714e-11,92681.08,6.617202e-13,0.07185502,0.00061831786
2018-01-22 09:30:00,3.1209126e-08,5.666846e-12,3.283828e-11,624451.0,2.4607154e-12,0.071857154,0.0035126905
2018-01-22 10:30:00,3.097907e-08,7.750081e-12,2.7263905e-11,1497136.8,4.892371e-12,0.07186473,0.0060433997
2018-01-22 11:30:00,3.0789348e-08,8.637458e-12,2.522121e-11,2541360.0,7.428125e-12,0.07187971,0.0074604703
2018-01-22 12:30:00,3.0592396e-08,8.96888e-12,2.4158594e-11,3425183.0,9.345161e-12,0.07190124,0.008334863
2018-01-22 13:30:00,3.0405943e-08,9.000895e-12,2.3610404e-11,3841648.2,1.0200427e-11,0.0719258,0.008681069
2018-01-22 14:30:00,3.0251872e-08,8.701552e-12,2.3135327e-11,3670428.2,9.868151e-12,0.07194887,0.0085245995
2018-01-22 15:30:00,3.0139084e-08,7.928821e-12,2.2334596e-11,2975076.2,8.382433e-12,0.07196653,0.007890756
2018-01-22 16:30:00,3.007318e-08,6.508325e-12,2.078727e-11,1948051.0,5.9323766e-12,0.07197676,0.006747551
2018-01-22 17:30:00,3.0027568e-08,4.0149186e-12,1.7558384e-11,897973.56,3.0510225e-12,0.07198048,0.0047189198
2018-01-22 18:30:00,3.004915e-08,1.1530769e-12,1.1079708e-11,208336.33,9.131207e-13,0.07198099,0.001502641
2018-01-22 19:30:00,3.0349913e-08,4.9710507e-13,1.8629336e-11,7406.1494,2.2296475e-13,0.07198099,7.66833e-06
2018-01-22 20:30:00,3.058162e-08,3.8160526e-13,3.6055436e-11,4342.1626,1.4391472e-13,0.07198099,0.0
2018-01-22 21:30:00,3.0797043e-08,2.2381681e-13,5.1844834e-11,3643.648,1.2129939e-13,0.07198099,0.0
2018-01-22 22:30:00,3.101377e-08,1.6594614e-13,6.376237e-11,3585.2556,1.1974048e-13,0.07198099,0.0
2018-01-22 23:30:00,3.1225717e-08,1.4858087e-13,7.219788e-11,3672.9856,1.2279159e-13,0.07198099,0.0
2018-01-23 00:30:00,3.1436198e-08,1.4201073e-13,7.8150354e-11,3776.6265,1.2608519e-13,0.07198099,0.0
2018-01-23 01:30:00,3.1642543e-08,1.3899599e-13,8.1846835e-11,3873.545,1.2890839e-13,0.07198099,0.0
2018-01-23 02:30:00,3.18201e-08,1.3729977e-13,8.4394595e-11,3928.4597,1.3022255e-13,0.07198099,0.0
2018-01-23 03:30:00,3.197809e-08,1.3540837e-13,8.599107e-11,3965.931,1.308885e-13,0.07198099,0.0
2018-01-23 04:30:00,3.2118304e-08,1.3557894e-13,8.699224e-11,3989.903,1.3100828e-13,0.07198099,0.0
2018-01-23 05:30:00,3.2233444e-08,1.3423513e-13,8.757975e-11,3989.162,1.303243e-13,0.07198099,0.0
2018-01-23 06:30:00,3.232525e-08,1.342532e-13,8.797681e-11,3974.082,1.2907703e-13,0.07198099,0.0
2018-01-23 07:30:00,3.2396645e-08,1.3450817e-13,8.806984e-11,3961.4602,1.2776802e-13,0.07198099,0.0
2018-01-23 08:30:00,3.2359004e-08,1.7708905e-12,4.331895e-11,113030.53,7.192883e-13,0.071981184,0.00069151627
2018-01-23 09:30:00,3.217059e-08,4.734732e-12,2.6872978e-11,673687.0,2.5363624e-12,0.071983516,0.0038196552
2018-01-23 10:30:00,3.196711e-08,6.4054335e-12,2.2845595e-11,1634798.6,5.153664e-12,0.07199172,0.006298265
2018-01-23 11:30:00,3.1784268e-08,7.030612e-12,2.1158235e-11,2787959.5,7.807963e-12,0.07200772,0.0076448685
2018-01-23 12:30:00,3.1574494e-08,7.2234896e-12,2.0227847e-11,3746086.5,9.7454805e-12,0.07203046,0.008455769
2018-01-23 13:30:00,3.1360436e-08,7.175974e-12,1.9614832e-11,4191275.0,1.05856955e-11,0.07205636,0.00879262
2018-01-23 14:30:00,3.1191135e-08,6.848824e-12,1.896688e-11,3995108.5,1.0193459e-11,0.072080724,0.008637253
2018-01-23 15:30:00,3.1091954e-08,6.1553315e-12,1.8016408e-11,3222365.5,8.605843e-12,0.07209939,0.007995709
2018-01-23 16:30:00,3.1068335e-08,5.023464e-12,1.6524582e-11,2103056.5,6.065154e-12,0.07211027,0.0068720155
2018-01-23 17:30:00,3.1093386e-08,3.1547646e-12,1.384411e-11,965531.6,3.100394e-12,0.07211426,0.0048697875
2018-01-23 18:30:00,3.11873e-08,9.616202e-13,8.655857e-12,216125.1,8.968004e-13,0.07211481,0.0015802819
2018-01-23 19:30:00,3.158973e-08,4.9343873e-13,1.4294945e-11,7330.468,2.1354325e-13,0.07211481,8.365217e-06
2018-01-23 20:30:00,3.190452e-08,4.303633e-13,2.9132786e-11,4275.066,1.374216e-13,0.07211481,0.0
2018-01-23 21:30:00,3.2168835e-08,2.4876854e-13,4.1985634e-11,3538.7737,1.1352607e-13,0.07211481,0.0
2018-01-23 22:30:00,3.2403353e-08,1.7325147e-13,5.1802687e-11,3462.0515,1.1102755e-13,0.07211481,0.0
2018-01-23 23:30:00,3.26192e-08,1.5064495e-13,5.9243256e-11,3546.4226,1.1364096e-13,0.07211481,0.0
2018-01-24 00:30:00,3.281955e-08,1.4341356e-13,6.463027e-11,3657.7336,1.1693024e-13,0.07211481,0.0
2018-01-24 01:30:00,3.3004426e-08,1.4002905e-13,6.853205e-11,3746.215,1.1929247e-13,0.07211481,0.0
2018-01-24 02:30:00,3.3177564e-08,1.3734566e-13,7.119981e-11,3811.0557,1.2067852e-13,0.07211481,0.0
2018-01-24 03:30:00,3.3334544e-08,1.3476933e-13,7.264074e-11,3856.0642,1.2127273e-13,0.07211481,0.0
2018-01-24 04:30:00,3.3460477e-08,1.3316036e-13,7.329952e-11,3880.888,1.2120239e-13,0.07211481,0.0
2018-01-24 05:30:00,3.3551242e-08,1.324541e-13,7.361417e-11,3884.2305,1.2058974e-13,0.07211481,0.0
2018-01-24 06:30:00,3.3621617e-08,1.3126692e-13,7.359273e-11,3889.6184,1.2004921e-13,0.07211481,0.0
2018-01-24 07:30:00,3.367502e-08,1.3085851e-13,7.3277946e-11,3906.902,1.1978847e-13,0.07211481,0.0
2018-01-24 08:30:00,3.3627973e-08,1.4859948e-12,3.6200463e-11,106798.37,6.800683e-13,0.072115004,0.0007050465
2018-01-24 09:30:00,3.3470815e-08,4.3830187e-12,2.4672419e-11,664957.3,2.6257403e-12,0.072117366,0.003848382
2018-01-24 10:30:00,3.3284486e-08,6.1685245e-12,2.1766033e-11,1646302.2,5.5025203e-12,0.072125584,0.0063146884
2018-01-24 11:30:00,3.308726e-08,6.8206512e-12,2.0365298e-11,2791456.0,8.333513e-12,0.07214149,0.0076578595
2018-01-24 12:30:00,3.2864413e-08,6.967478e-12,1.9344549e-11,3711585.2,1.0317621e-11,0.07216385,0.0084502855
2018-01-24 13:30:00,3.2646952e-08,6.9119792e-12,1.8680791e-11,4144515.2,1.1171367e-11,0.072189115,0.008782739
2018-01-24 14:30:00,3.2465195e-08,6.6608585e-12,1.8181722e-11,3947641.0,1.077275e-11,0.07221268,0.008623358
2018-01-24 15:30:00,3.2345913e-08,6.1136226e-12,1.7658626e-11,3147686.8,9.088713e-12,0.07223038,0.007909803
2018-01-24 16:30:00,3.228926e-08,5.2055044e-12,1.68591e-11,2043781.5,6.46945e-12,0.072240576,0.006742624
2018-01-24 17:30:00,3.228152e-08,3.4344413e-12,1.5011981e-11,929531.9,3.336213e-12,0.07224429,0.004657745
2018-01-24 18:30:00,3.2356454e-08,9.482883e-13,1.0430002e-11,195617.1,9.282358e-13,0.07224481,0.0014516532
2018-01-24 19:30:00,3.2558535e-08,4.1525916e-13,1.6096385e-11,7077.344,1.9954694e-13,0.07224481,8.4345875e-06
2018-01-24 20:30:00,3.2681545e-08,3.5804056e-13,2.9741556e-11,4282.6953,1.3394402e-13,0.07224481,0.0
2018-01-24 21:30:00,3.2789575e-08,2.2370524e-13,4.1192882e-11,3703.563,1.1631673e-13,0.07224481,0.0
2018-01-24 22:30:00,3.2895613e-08,1.6718685e-13,4.9793433e-11,3686.9736,1.162699e-13,0.07224481,0.0
2018-01-24 23:30:00,3.3013723e-08,1.4844532e-13,5.6017736e-11,3815.8147,1.2063358e-13,0.07224481,0.0
2018-01-25 00:30:00,3.3144374e-08,1.4167595e-13,6.0666284e-11,3963.544,1.2532915e-13,0.07224481,0.0
2018-01-25 01:30:00,3.3266723e-08,1.390896e-13,6.437718e-11,4094.402,1.2932029e-13,0.07224481,0.0
2018-01-25 02:30:00,3.3376324e-08,1.3747781e-13,6.736502e-11,4202.1455,1.3245714e-13,0.07224481,0.0
2018-01-25 03:30:00,3.3475303e-08,1.3613664e-13,6.976026e-11,4290.404,1.3487627e-13,0.07224481,0.0
2018-01-25 04:30:00,3.356198e-08,1.3515651e-13,7.172395e-11,4360.916,1.3664119e-13,0.07224481,0.0
2018-01-25 05:30:00,3.363708e-08,1.3421649e-13,7.311736e-11,4419.0186,1.3796981e-13,0.07224481,0.0
2018-01-25 06:30:00,3.3706243e-08,1.3341228e-13,7.39042e-11,4476.884,1.3909444e-13,0.07224481,0.0
2018-01-25 07:30:00,3.3767492e-08,1.3307611e-13,7.421182e-11,4543.2817,1.4030087e-13,0.07224481,0.0
2018-01-25 08:30:00,3.376784e-08,2.1727034e-12,4.9348945e-11,98868.375,7.8579607e-13,0.072245,0.00071980606
2018-01-25 09:30:00,3.3724884e-08,7.843268e-12,3.8880215e-11,704287.9,3.308924e-12,0.07224734,0.0038806496
2018-01-25 10:30:00,3.3665614e-08,1.0579644e-11,3.4059526e-11,1804199.4,6.8391026e-12,0.072255425,0.0063207047
2018-01-25 11:30:00,3.3592777e-08,1.1180533e-11,3.115335e-11,3033818.5,1.0098255e-11,0.072271094,0.0076547284
2018-01-25 12:30:00,3.3516212e-08,1.1353843e-11,2.9730107e-11,4022082.0,1.243954e-11,0.072293185,0.008441891
2018-01-25 13:30:00,3.3443932e-08,1.1581448e-11,2.959289e-11,4514796.0,1.3621682e-11,0.07231827,0.0087704845
2018-01-25 14:30:00,3.3407975e-08,1.1768763e-11,3.0249133e-11,4343823.0,1.34593925e-11,0.07234182,0.008614339
2018-01-25 15:30:00,3.344662e-08,1.1808459e-11,3.158296e-11,3553006.8,1.1918129e-11,0.07235984,0.007971916
2018-01-25 16:30:00,3.3563698e-08,1.1542946e-11,3.382033e-11,2374938.8,9.116507e-12,0.07237036,0.0068475907
2018-01-25 17:30:00,3.373887e-08,9.80894e-12,3.7327256e-11,1116480.4,5.321436e-12,0.07237425,0.0048561553
2018-01-25 18:30:00,3.3960422e-08,4.098242e-12,4.1474765e-11,225140.92,1.6361046e-12,0.072374806,0.0016335213
2018-01-25 19:30:00,3.415958e-08,4.006992e-13,5.049232e-11,7285.152,1.9392085e-13,0.072374806,9.580593e-06
2018-01-25 20:30:00,3.4275345e-08,2.0331457e-13,6.3047796e-11,6718.727,2.003116e-13,0.072374806,0.0
2018-01-25 21:30:00,3.4359243e-08,1.5393631e-13,7.280986e-11,7050.474,2.1178307e-13,0.072374806,0.0
2018-01-25 22:30:00,3.4429277e-08,1.4173759e-13,7.8902065e-11,7283.4634,2.1956442e-13,0.072374806,0.0
2018-01-25 23:30:00,3.4486177e-08,1.3697046e-13,8.233639e-11,7415.919,2.2381668e-13,0.072374806,0.0
2018-01-26 00:30:00,3.4528927e-08,1.3420798e-13,8.431588e-11,7522.791,2.2700025e-13,0.072374806,0.0
2018-01-26 01:30:00,3.4555605e-08,1.3353886e-13,8.543588e-11,7622.1084,2.2980194e-13,0.072374806,0.0
2018-01-26 02:30:00,3.4566312e-08,1.3225659e-13,8.595269e-11,7719.571,2.3238033e-13,0.072374806,0.0
2018-01-26 03:30:00,3.4567133e-08,1.313199e-13,8.6038905e-11,7836.636,2.3531573e-13,0.072374806,0.0
2018-01-26 04:30:00,3.4569236e-08,1.3043824e-13,8.539186e-11,7978.759,2.3872023e-13,0.072374806,0.0
2018-01-26 05:30:00,3.4595114e-08,1.2980329e-13,8.386978e-11,8111.4146,2.4136116e-13,0.072374806,0.0
2018-01-26 06:30:00,3.463401e-08,1.3192258e-13,8.1952646e-11,8231.558,2.430876e-13,0.072374806,0.0
2018-01-26 07:30:00,3.4668723e-08,1.2994351e-13,7.9892745e-11,8341.019,2.4430536e-13,0.072374806,0.0
2018-01-26 08:30:00,3.4687233e-08,2.5168173e-12,7.34099e-11,76474.64,9.771811e-13,0.072374985,0.0005490599
2018-01-26 09:30:00,3.4693e-08,9.986279e-12,6.4770925e-11,630486.06,4.083431e-12,0.07237705,0.0027170049
2018-01-26 10:30:00,3.4707206e-08,1.4977544e-11,5.47777e-11,1842333.6,8.359928e-12,0.072384335,0.0052807094
2018-01-26 11:30:00,3.4715832e-08,1.5997047e-11,4.6356835e-11,3261540.8,1.2285026e-11,0.07239915,0.007179223
2018-01-26 12:30:00,3.4680735e-08,1.5626372e-11,4.1038027e-11,4403191.0,1.50462e-11,0.0724207,0.008320519
2018-01-26 13:30:00,3.4656548e-08,1.4996077e-11,3.820209e-11,4890272.5,1.622673e-11,0.072445266,0.00873709
2018-01-26 14:30:00,3.465616e-08,1.4352457e-11,3.7021934e-11,4642149.5,1.5857331e-11,0.072468214,0.008543833
2018-01-26 15:30:00,3.4701078e-08,1.30046425e-11,3.8330995e-11,3421860.0,1.3266255e-11,0.07248406,0.0070855953
2018-01-26 16:30:00,3.4786936e-08,1.14115375e-11,4.1233596e-11,2115657.5,9.885936e-12,0.07249283,0.005396151
2018-01-26 17:30:00,3.490303e-08,8.122743e-12,4.6296366e-11,888645.8,5.684696e-12,0.0724959,0.0031193777
2018-01-26 18:30:00,3.5021365e-08,3.285073e-12,5.2767055e-11,176536.44,1.889087e-12,0.072496355,0.0009890547
2018-01-26 19:30:00,3.5098132e-08,3.0309907e-13,5.781178e-11,10192.86,2.73754e-13,0.072496355,7.5077023e-06
2018-01-26 20:30:00,3.510232e-08,1.6507553e-13,6.56734e-11,10287.388,2.9496097e-13,0.072496355,0.0
2018-01-26 21:30:00,3.5087403e-08,1.355326e-13,7.0709626e-11,10557.644,3.0480528e-13,0.072496355,0.0
2018-01-26 22:30:00,3.50689e-08,1.2736291e-13,7.268014e-11,10516.115,3.047549e-13,0.072496355,0.0
2018-01-26 23:30:00,3.5068574e-08,1.2371143e-13,7.275369e-11,10347.001,2.999841e-13,0.072496355,0.0
2018-01-27 00:30:00,3.507659e-08,1.2212971e-13,7.2163386e-11,10140.932,2.934902e-13,0.072496355,0.0
2018-01-27 01:30:00,3.508198e-08,1.2166621e-13,7.150723e-11,9933.828,2.8664546e-13,0.072496355,0.0
2018-01-27 02:30:00,3.507695e-08,1.2185344e-13,7.09123e-11,9751.016,2.8041274e-13,0.072496355,0.0
2018-01-27 03:30:00,3.505876e-08,1.2206134e-13,7.0376635e-11,9609.531,2.7556508e-13,0.072496355,0.0
2018-01-27 04:30:00,3.502967e-08,1.2218423e-13,6.978758e-11,9525.321,2.725947e-13,0.072496355,0.0
2018-01-27 05:30:00,3.4995367e-08,1.2200253e-13,6.9023606e-11,9451.579,2.7015155e-13,0.072496355,0.0
2018-01-27 06:30:00,3.4956393e-08,1.2222951e-13,6.8238463e-11,9387.528,2.6821812e-13,0.072496355,0.0
2018-01-27 07:30:00,3.491527e-08,1.2218704e-13,6.732811e-11,9357.654,2.672862e-13,0.072496355,1.6032671e-09
2018-01-27 08:30:00,3.487919e-08,2.261668e-12,6.50964e-11,80350.14,1.1115763e-12,0.07249654,0.00055174384
2018-01-27 09:30:00,3.486495e-08,1.1906834e-11,5.5182175e-11,823728.5,5.1295092e-12,0.07249902,0.0038924972
2018-01-27 10:30:00,3.4876773e-08,1.5484426e-11,4.6361196e-11,2166366.5,9.761143e-12,0.072507545,0.0065453914
2018-01-27 11:30:00,3.4871476e-08,1.5081072e-11,3.9562516e-11,3556270.8,1.3580993e-11,0.07252413,0.007997649
2018-01-27 12:30:00,3.4814143e-08,1.4025331e-11,3.499871e-11,4602209.0,1.6094655e-11,0.07254758,0.008794813
2018-01-27 13:30:00,3.4700104e-08,1.3232768e-11,3.248302e-11,5022782.0,1.7122612e-11,0.07257406,0.009094263
2018-01-27 14:30:00,3.4607183e-08,1.27714376e-11,3.153609e-11,4755757.0,1.6728672e-11,0.07259891,0.008946803
