datetime,Dry mixing ratio of species ATO2 (mol mol-1 dry),Dry mixing ratio of species A3O2 (mol mol-1 dry),Dry mixing ratio of species IDHNBOO (mol mol-1 dry),Dry mixing ratio of species ICHOO (mol mol-1 dry),Dry mixing ratio of species IDHNDOO2 (mol mol-1 dry),Dry mixing ratio of species IDHNDOO1 (mol mol-1 dry),Dry mixing ratio of species ICNOO (mol mol-1 dry),Dry mixing ratio of species C4HVP1 (mol mol-1 dry),Dry mixing ratio of species BRO2 (mol mol-1 dry)
2018-02-14 11:30:00,7.271613e-14,8.372788e-14,4.7836242e-17,8.9294106e-18,7.633553e-18,3.0972134e-17,2.3712743e-16,8.572501e-18,3.0167502e-14
2018-02-14 12:30:00,9.036782e-14,1.0013164e-13,4.0966126e-17,1.0613435e-17,2.0141443e-18,1.3489882e-17,1.2010697e-16,3.414487e-18,3.6165573e-14
2018-02-14 13:30:00,9.9337286e-14,1.0699086e-13,3.2605008e-17,1.010842e-17,3.1531088e-19,4.4165663e-18,6.4929456e-17,9.964709e-19,3.852001e-14
2018-02-14 14:30:00,9.90613e-14,1.0501172e-13,2.55495e-17,8.336363e-18,6.496702e-20,1.335386e-18,4.593419e-17,2.9036123e-19,3.7471406e-14
2018-02-14 15:30:00,8.9120226e-14,9.4466786e-14,1.9622266e-17,6.011089e-18,4.0702627e-20,4.058372e-19,3.6226934e-17,1.1947415e-19,3.3384838e-14
2018-02-14 16:30:00,7.005552e-14,7.626686e-14,1.3686943e-17,3.508318e-18,5.0593707e-20,1.4915667e-19,2.6499188e-17,8.3572455e-20,2.6740176e-14
2018-02-14 17:30:00,4.6559483e-14,5.474995e-14,9.907114e-18,1.5555026e-18,7.4667817e-20,7.25819e-20,1.7742877e-17,1.0205334e-19,1.8743138e-14
2018-02-14 18:30:00,2.309146e-14,3.5440645e-14,2.854431e-17,3.6561117e-19,6.2384314e-20,3.611076e-20,1.1263551e-17,1.0988347e-19,1.09386e-14
2018-02-14 19:30:00,6.333295e-15,2.9240987e-14,8.920404e-16,1.9180574e-20,1.884911e-20,2.1381835e-20,1.0372791e-17,9.902609e-21,8.901204e-15
2018-02-14 20:30:00,2.4580797e-15,2.7921348e-14,2.2393893e-15,1.242642e-20,4.370906e-20,5.9434685e-20,1.1453313e-17,0.0,8.4323485e-15
2018-02-14 21:30:00,1.840903e-15,2.7075859e-14,2.3274896e-15,1.3598857e-20,8.8566254e-20,1.2452093e-19,1.4650882e-17,0.0,8.1346825e-15
2018-02-14 22:30:00,1.7564809e-15,2.635683e-14,1.7409337e-15,1.4581005e-20,1.2969539e-19,1.85013e-19,1.9788011e-17,0.0,7.9473154e-15
2018-02-14 23:30:00,1.7329928e-15,2.582384e-14,1.1806627e-15,1.5076922e-20,1.5827814e-19,2.2760392e-19,2.6227523e-17,0.0,7.853163e-15
2018-02-15 00:30:00,1.8319455e-15,2.6249319e-14,8.4392677e-16,2.0798318e-20,1.5513526e-19,2.1968438e-19,3.2705725e-17,0.0,7.8116995e-15
2018-02-15 01:30:00,1.8459247e-15,2.6297275e-14,6.2320047e-16,2.1579178e-20,1.6364943e-19,2.3246518e-19,3.9453332e-17,0.0,7.793623e-15
2018-02-15 02:30:00,1.8528952e-15,2.6263742e-14,4.68489e-16,2.2032996e-20,1.6582693e-19,2.358745e-19,4.61387e-17,0.0,7.7947224e-15
2018-02-15 03:30:00,1.8237528e-15,2.6028113e-14,3.5093237e-16,2.1189693e-20,1.6564276e-19,2.3655657e-19,5.256546e-17,0.0,7.8007525e-15
2018-02-15 04:30:00,1.8101835e-15,2.5710174e-14,2.5803016e-16,2.1046258e-20,1.7125564e-19,2.4548815e-19,5.920696e-17,0.0,7.849095e-15
2018-02-15 05:30:00,1.8013816e-15,2.5432937e-14,1.897983e-16,2.1047082e-20,1.7290175e-19,2.482551e-19,6.578748e-17,0.0,7.919578e-15
2018-02-15 06:30:00,1.8063911e-15,2.5279141e-14,1.4092307e-16,2.1021075e-20,1.7194678e-19,2.4713608e-19,7.218055e-17,0.0,8.0026606e-15
2018-02-15 07:30:00,1.8323495e-15,2.5371556e-14,1.0682864e-16,2.1080735e-20,1.7005506e-19,2.4454672e-19,7.8552446e-17,6.605483e-22,8.0985565e-15
2018-02-15 08:30:00,1.4315299e-14,3.642558e-14,1.476496e-17,2.2811643e-19,1.6147456e-18,2.5074684e-18,1.3140643e-16,2.4601394e-18,8.340696e-15
2018-02-15 09:30:00,3.2846298e-14,4.6865855e-14,1.7865511e-17,1.3036301e-18,6.115868e-18,1.17324825e-17,2.2283886e-16,7.412559e-18,1.4791613e-14
2018-02-15 10:30:00,5.3472685e-14,6.769677e-14,2.0369467e-17,2.9689063e-18,6.477783e-18,1.6305373e-17,2.1143969e-16,7.920482e-18,2.3006689e-14
2018-02-15 11:30:00,7.490482e-14,8.8610624e-14,1.9317548e-17,4.5842606e-18,2.7972552e-18,1.02727775e-17,1.3074523e-16,4.750713e-18,3.064074e-14
2018-02-15 12:30:00,9.6039726e-14,1.0760348e-13,1.6357732e-17,5.8278634e-18,5.7455645e-19,3.437364e-18,6.374683e-17,1.7720523e-18,3.681133e-14
2018-02-15 13:30:00,1.0766987e-13,1.1694175e-13,1.237355e-17,5.6668386e-18,8.006416e-20,7.423867e-19,3.48627e-17,4.767531e-19,3.8968737e-14
2018-02-15 14:30:00,1.0943577e-13,1.1733664e-13,9.302394e-18,4.7339766e-18,1.6221325e-20,1.5068013e-19,2.4818087e-17,1.3259586e-19,3.782216e-14
2018-02-15 15:30:00,1.00265696e-13,1.0792679e-13,6.996635e-18,3.4010294e-18,1.0639666e-20,3.8357674e-20,1.9302716e-17,5.3386835e-20,3.3710014e-14
2018-02-15 16:30:00,8.2371156e-14,9.176829e-14,5.184369e-18,2.0744126e-18,1.3262405e-20,1.5252613e-20,1.4609249e-17,3.6663747e-20,2.7679548e-14
2018-02-15 17:30:00,5.801107e-14,7.175257e-14,4.049753e-18,9.489791e-19,1.7544787e-20,1.0446982e-20,1.0214804e-17,3.8440014e-20,2.0460884e-14
2018-02-15 18:30:00,3.103093e-14,5.1820785e-14,8.000789e-18,2.6348768e-19,1.0702636e-20,7.0538635e-21,7.781091e-18,3.049561e-20,1.3109021e-14
2018-02-15 19:30:00,7.430228e-15,4.2390885e-14,1.564645e-16,1.352057e-20,3.1401781e-21,3.8298555e-21,6.826998e-18,2.3590042e-21,1.0304139e-14
2018-02-15 20:30:00,3.2358694e-15,3.8846994e-14,4.946535e-16,6.622406e-21,4.6786967e-21,6.4980607e-21,6.64246e-18,6.9036516e-30,9.468835e-15
2018-02-15 21:30:00,2.3995325e-15,3.634717e-14,7.1382013e-16,5.890986e-21,9.8114275e-21,1.4491821e-20,6.91689e-18,1.0615752e-36,8.909352e-15
2018-02-15 22:30:00,2.1733936e-15,3.4602326e-14,7.4979176e-16,5.5193012e-21,1.7496463e-20,2.6537537e-20,7.8114545e-18,1.67873e-40,8.5200715e-15
2018-02-15 23:30:00,2.070553e-15,3.346224e-14,8.529993e-16,5.124783e-21,2.4320171e-20,3.7537298e-20,9.293872e-18,0.0,8.21604e-15
2018-02-16 00:30:00,1.9935469e-15,3.2646313e-14,1.0706181e-15,4.6896593e-21,2.9584e-20,4.613259e-20,1.1319552e-17,0.0,7.971099e-15
2018-02-16 01:30:00,1.9181067e-15,3.1961487e-14,1.3689966e-15,4.2573144e-21,3.305744e-20,5.1741013e-20,1.3748228e-17,0.0,7.762817e-15
2018-02-16 02:30:00,1.8420917e-15,3.1320937e-14,1.6452072e-15,3.8472837e-21,3.403256e-20,5.3277204e-20,1.6344818e-17,0.0,7.575295e-15
2018-02-16 03:30:00,1.76301e-15,3.0680326e-14,1.8515319e-15,3.4492737e-21,3.303734e-20,5.184404e-20,1.8905153e-17,0.0,7.403956e-15
2018-02-16 04:30:00,1.6877181e-15,3.004267e-14,1.9618255e-15,3.0909385e-21,3.0999608e-20,4.8485408e-20,2.1300893e-17,0.0,7.2396685e-15
2018-02-16 05:30:00,1.6156024e-15,2.9385457e-14,1.9831798e-15,2.7730644e-21,2.8249533e-20,4.407269e-20,2.3444418e-17,0.0,7.0842545e-15
2018-02-16 06:30:00,1.5693006e-15,2.887928e-14,1.9978178e-15,2.5158048e-21,2.5513029e-20,3.9694213e-20,2.527705e-17,0.0,6.9298514e-15
2018-02-16 07:30:00,1.5339856e-15,2.849506e-14,1.9533332e-15,2.2573268e-21,2.2492269e-20,3.4910392e-20,2.6842775e-17,4.6938446e-22,6.7872716e-15
2018-02-16 08:30:00,2.4187038e-14,7.546357e-14,8.657574e-17,5.616486e-20,4.4283967e-19,7.4567913e-19,6.588285e-17,1.7677152e-18,1.0697447e-14
2018-02-16 09:30:00,5.9206824e-14,8.8053805e-14,4.708586e-18,3.2461186e-19,1.2554903e-18,2.7448427e-18,1.0515677e-16,4.207616e-18,2.183846e-14
2018-02-16 10:30:00,9.074124e-14,1.12282233e-13,3.0762469e-18,6.066678e-19,6.049387e-19,1.956337e-18,5.541371e-17,2.5136234e-18,3.1741963e-14
2018-02-16 11:30:00,1.177863e-13,1.3450651e-13,1.7764545e-18,7.347223e-19,1.0224163e-19,6.4929945e-19,1.6330982e-17,7.055359e-19,3.9298937e-14
2018-02-16 12:30:00,1.3819465e-13,1.5112061e-13,9.841543e-19,7.0436166e-19,9.027201e-21,1.1090127e-19,3.8513285e-18,1.2330952e-19,4.374682e-14
2018-02-16 13:30:00,1.4823372e-13,1.5848405e-13,6.067477e-19,5.737627e-19,1.3021033e-21,1.4130016e-20,1.3709447e-18,1.9741648e-20,4.462206e-14
2018-02-16 14:30:00,1.4736705e-13,1.5626362e-13,3.6797176e-19,4.2729284e-19,1.1696116e-21,1.8374131e-21,8.0126086e-19,6.4287867e-21,4.2623413e-14
2018-02-16 15:30:00,1.3595799e-13,1.4524532e-13,2.1770194e-19,3.0103235e-19,2.5810733e-21,1.2417133e-21,5.444282e-19,8.704019e-21,3.843898e-14
2018-02-16 16:30:00,1.1393768e-13,1.2642236e-13,1.5280408e-19,1.968238e-19,6.671565e-21,2.5151174e-21,3.8516275e-19,2.1854958e-20,3.2411018e-14
2018-02-16 17:30:00,8.3343515e-14,1.04198e-13,2.2691454e-19,1.091198e-19,1.4676535e-20,5.292417e-21,3.2127573e-19,6.041681e-20,2.5407888e-14
2018-02-16 18:30:00,4.394634e-14,8.670505e-14,2.832038e-18,3.415725e-20,1.6144532e-20,8.336485e-21,4.3390436e-19,1.0524536e-19,1.7886539e-14
2018-02-16 19:30:00,6.030029e-15,6.2254015e-14,7.2865096e-17,1.4847546e-21,3.5864782e-21,4.0714613e-21,4.716968e-19,8.8043755e-21,1.2785805e-14
2018-02-16 20:30:00,2.0398286e-15,4.8357612e-14,3.7339814e-16,5.9220316e-22,5.383116e-21,7.391341e-21,6.615287e-19,2.4593906e-28,1.0978856e-14
2018-02-16 21:30:00,1.4267244e-15,3.974872e-14,9.33699e-16,6.326543e-22,1.2599011e-20,1.818882e-20,1.2412453e-18,9.726305e-35,9.790628e-15
2018-02-16 22:30:00,1.2737014e-15,3.3883253e-14,1.5204378e-15,7.4592804e-22,2.2031225e-20,3.276028e-20,2.423762e-18,0.0,8.847153e-15
2018-02-16 23:30:00,1.2184267e-15,2.9782664e-14,1.9993764e-15,8.918683e-22,3.1806035e-20,4.8277537e-20,4.3391806e-18,0.0,8.046923e-15
2018-02-17 00:30:00,1.1970838e-15,2.6927079e-14,2.4804922e-15,1.0733596e-21,4.1844844e-20,6.4495763e-20,7.0556984e-18,0.0,7.361134e-15
2018-02-17 01:30:00,1.1882499e-15,2.4901703e-14,3.27774e-15,1.3011713e-21,5.3696575e-20,8.365658e-20,1.0640072e-17,0.0,6.7728136e-15
2018-02-17 02:30:00,1.1865956e-15,2.3453316e-14,4.269078e-15,1.5770256e-21,6.487638e-20,1.016714e-19,1.5097305e-17,0.0,6.275724e-15
2018-02-17 03:30:00,1.1901407e-15,2.2421076e-14,5.06192e-15,1.8989468e-21,7.253771e-20,1.1400603e-19,2.0287387e-17,0.0,5.854774e-15
2018-02-17 04:30:00,1.1953073e-15,2.1675627e-14,5.4395215e-15,2.2861293e-21,7.590056e-20,1.2017259e-19,2.593681e-17,0.0,5.499734e-15
2018-02-17 05:30:00,1.2007492e-15,2.1120528e-14,5.390745e-15,2.7470783e-21,7.512517e-20,1.1986752e-19,3.1720127e-17,0.0,5.1987634e-15
2018-02-17 06:30:00,1.2054841e-15,2.072651e-14,5.0179524e-15,3.2900341e-21,7.172048e-20,1.1476513e-19,3.745165e-17,0.0,4.9507615e-15
2018-02-17 07:30:00,1.2316879e-15,2.0606685e-14,4.4333285e-15,3.9368853e-21,6.746578e-20,1.0823756e-19,4.307286e-17,1.8294507e-21,4.743144e-15
2018-02-17 08:30:00,2.4156236e-14,4.3287412e-14,8.40435e-17,1.3902073e-19,1.4636971e-18,2.641231e-18,1.58119e-16,6.4601276e-18,7.1349016e-15
2018-02-17 09:30:00,5.36266e-14,5.2019112e-14,9.3284905e-18,7.8034384e-19,3.583287e-18,8.639451e-18,2.0513559e-16,1.3148778e-17,1.3683317e-14
2018-02-17 10:30:00,8.1426165e-14,7.101385e-14,6.5709176e-18,1.3547938e-18,1.8022088e-18,6.26e-18,9.661662e-17,6.253166e-18,2.0374815e-14
2018-02-17 11:30:00,1.04264125e-13,8.786897e-14,3.8744437e-18,1.7213172e-18,3.624962e-19,2.2374613e-18,2.7114296e-17,1.611319e-18,2.5546651e-14
2018-02-17 12:30:00,1.2036703e-13,9.969423e-14,2.014652e-18,1.8269603e-18,3.8569842e-20,4.20025e-19,5.975861e-18,2.923135e-19,2.8475787e-14
2018-02-17 13:30:00,1.2789075e-13,1.0501018e-13,1.0260315e-18,1.6453827e-18,4.9134407e-21,5.1321445e-20,1.8048328e-18,4.7010474e-20,2.9062537e-14
2018-02-17 14:30:00,1.2626146e-13,1.03459714e-13,5.658299e-19,1.3446014e-18,2.965152e-21,7.45876e-21,1.068766e-18,1.3483013e-20,2.7641819e-14
2018-02-17 15:30:00,1.1477482e-13,9.49106e-14,3.5572145e-19,1.0032349e-18,4.7222497e-21,3.1168757e-21,8.0066694e-19,1.2858322e-20,2.4534326e-14
2018-02-17 16:30:00,9.46192e-14,8.087388e-14,2.460788e-19,6.691459e-19,7.880446e-21,3.3365083e-21,5.99438e-19,1.9202101e-20,2.0136352e-14
2018-02-17 17:30:00,6.736234e-14,6.2695454e-14,2.1151408e-19,3.5907086e-19,1.4291358e-20,4.6957844e-21,4.2950904e-19,3.609037e-20,1.476808e-14
2018-02-17 18:30:00,3.4904025e-14,4.6387017e-14,1.0160932e-18,9.810246e-20,1.304176e-20,3.86923e-21,3.1734148e-19,4.4764966e-20,9.274611e-15
2018-02-17 19:30:00,6.2009973e-15,3.5588174e-14,6.824507e-17,4.2981932e-21,2.7913497e-21,2.9098978e-21,3.0859219e-19,4.115265e-21,6.6743295e-15
2018-02-17 20:30:00,2.3579902e-15,3.104441e-14,2.8312084e-16,2.147323e-21,5.607777e-21,7.645996e-21,4.663537e-19,4.9650253e-31,5.902849e-15
2018-02-17 21:30:00,1.7831716e-15,2.842831e-14,5.458907e-16,2.1780905e-21,1.3972617e-20,2.0263902e-20,1.0035966e-18,0.0,5.37918e-15
2018-02-17 22:30:00,1.6439452e-15,2.6887602e-14,8.015213e-16,2.2388788e-21,2.5917153e-20,3.90039e-20,2.1399415e-18,0.0,4.991925e-15
2018-02-17 23:30:00,1.5746429e-15,2.595956e-14,1.0685888e-15,2.2957204e-21,4.0093218e-20,6.183008e-20,4.066334e-18,0.0,4.7045883e-15
2018-02-18 00:30:00,1.5262751e-15,2.538044e-14,1.3020126e-15,2.3436486e-21,5.1658922e-20,8.100493e-20,6.7626883e-18,0.0,4.494395e-15
2018-02-18 01:30:00,1.485712e-15,2.4981895e-14,1.4654675e-15,2.3671076e-21,5.683915e-20,8.9924084e-20,9.910601e-18,0.0,4.3436934e-15
2018-02-18 02:30:00,1.4504563e-15,2.4696992e-14,1.5552764e-15,2.3922386e-21,5.765938e-20,9.136035e-20,1.31798575e-17,0.0,4.2392436e-15
2018-02-18 03:30:00,1.4211314e-15,2.449868e-14,1.5639163e-15,2.4283264e-21,5.6103984e-20,8.8769476e-20,1.637489e-17,0.0,4.169973e-15
2018-02-18 04:30:00,1.3994153e-15,2.4399097e-14,1.4930197e-15,2.4764836e-21,5.3108546e-20,8.3843576e-20,1.9388816e-17,0.0,4.1283374e-15
2018-02-18 05:30:00,1.3779876e-15,2.4358967e-14,1.3556871e-15,2.529954e-21,4.879912e-20,7.685439e-20,2.2116123e-17,0.0,4.108252e-15
2018-02-18 06:30:00,1.3554396e-15,2.435187e-14,1.1795572e-15,2.5920922e-21,4.435369e-20,6.9671374e-20,2.4549028e-17,0.0,4.103744e-15
2018-02-18 07:30:00,1.3446077e-15,2.4488703e-14,9.824145e-16,2.6945772e-21,4.0782686e-20,6.386616e-20,2.6766625e-17,1.0635192e-21,4.115909e-15
2018-02-18 08:30:00,2.0169837e-14,4.5597606e-14,2.073201e-17,6.499084e-20,7.223783e-19,1.2484538e-18,6.5930484e-17,2.9418842e-18,6.8133327e-15
2018-02-18 09:30:00,4.6152223e-14,5.5507367e-14,4.055009e-18,3.7485155e-19,2.0440092e-18,4.6416545e-18,9.054003e-17,6.324597e-18,1.3493914e-14
2018-02-18 10:30:00,7.215799e-14,7.7538955e-14,3.5085457e-18,7.4199673e-19,1.1989183e-18,3.9306138e-18,4.74187e-17,3.2169536e-18,2.0942456e-14
2018-02-18 11:30:00,9.424773e-14,9.792063e-14,2.3608194e-18,9.91659e-19,2.560615e-19,1.3617621e-18,1.462426e-17,8.708348e-19,2.7201096e-14
2018-02-18 12:30:00,1.09729256e-13,1.1236268e-13,1.3671119e-18,1.089853e-18,3.0461408e-20,2.7808406e-19,3.775514e-18,1.7131231e-19,3.117889e-14
2018-02-18 13:30:00,1.174351e-13,1.197458e-13,7.7857233e-19,1.0400743e-18,4.820995e-21,4.1405165e-20,1.4501062e-18,3.3026562e-20,3.2724555e-14
2018-02-18 14:30:00,1.1618267e-13,1.1924068e-13,4.8454953e-19,8.84936e-19,3.6587798e-21,7.3218635e-21,9.701141e-19,1.3032276e-20,3.1881324e-14
2018-02-18 15:30:00,1.04979556e-13,1.1027529e-13,3.326372e-19,6.746742e-19,5.747002e-21,3.430407e-21,7.617902e-19,1.4894253e-20,2.8712713e-14
2018-02-18 16:30:00,8.5890435e-14,9.541782e-14,2.45408e-19,4.548737e-19,9.147016e-21,3.519824e-21,5.877384e-19,2.3273625e-20,2.3904901e-14
2018-02-18 17:30:00,6.013069e-14,7.742676e-14,2.3946985e-19,2.36196e-19,1.4257185e-20,4.357643e-21,4.362356e-19,4.2029515e-20,1.7852385e-14
2018-02-18 18:30:00,3.0574796e-14,6.795852e-14,1.3699124e-18,6.2042637e-20,1.0359317e-20,3.2859398e-21,3.415397e-19,4.6388244e-20,1.1886813e-14
2018-02-18 19:30:00,5.244417e-15,5.1611066e-14,3.5419328e-17,2.9745762e-21,1.5774142e-21,1.5093796e-21,3.191238e-19,3.6360045e-21,8.916001e-15
2018-02-18 20:30:00,1.8674067e-15,4.081138e-14,1.2508023e-16,1.3009374e-21,2.1714464e-21,2.818706e-21,3.7543637e-19,0.0,7.823791e-15
2018-02-18 21:30:00,1.3241807e-15,3.4634107e-14,2.422349e-16,1.2010931e-21,4.8606215e-21,6.927634e-21,5.901259e-19,0.0,7.0909397e-15
2018-02-18 22:30:00,1.1583601e-15,3.0841754e-14,3.3089948e-16,1.1650226e-21,7.941022e-21,1.1791084e-20,1.0168831e-18,0.0,6.5372656e-15
2018-02-18 23:30:00,1.0732128e-15,2.8417395e-14,3.6697499e-16,1.1567431e-21,1.0324242e-20,1.5584928e-20,1.644278e-18,0.0,6.0967102e-15
2018-02-19 00:30:00,1.0188355e-15,2.682333e-14,3.5828734e-16,1.1704316e-21,1.1709786e-20,1.7743443e-20,2.4177834e-18,0.0,5.7378063e-15
2018-02-19 01:30:00,9.816473e-16,2.5718494e-14,3.2516187e-16,1.2013292e-21,1.2488083e-20,1.8878882e-20,3.2884933e-18,0.0,5.4430464e-15
2018-02-19 02:30:00,9.566629e-16,2.4933809e-14,2.8423863e-16,1.2494286e-21,1.2903802e-20,1.937594e-20,4.218675e-18,0.0,5.1998065e-15
2018-02-19 03:30:00,9.393401e-16,2.4338789e-14,2.4335235e-16,1.3075899e-21,1.3872565e-20,2.1233258e-20,5.1855274e-18,0.0,4.9981707e-15
2018-02-19 04:30:00,9.27611e-16,2.3860749e-14,2.0556792e-16,1.3686517e-21,1.3801769e-20,2.0844546e-20,6.17863e-18,0.0,4.830797e-15
2018-02-19 05:30:00,9.16823e-16,2.3441755e-14,1.7201337e-16,1.4269604e-21,1.3575748e-20,2.0156904e-20,7.18178e-18,0.0,4.692111e-15
2018-02-19 06:30:00,9.077727e-16,2.3062964e-14,1.4298187e-16,1.486746e-21,1.3504667e-20,1.9850507e-20,8.186164e-18,0.0,4.5780348e-15
2018-02-19 07:30:00,9.167999e-16,2.289968e-14,1.1790344e-16,1.5645453e-21,1.3632138e-20,1.9892663e-20,9.207941e-18,5.7000196e-22,4.485202e-15
2018-02-19 08:30:00,1.9766647e-14,8.0745496e-14,7.673178e-18,4.789323e-20,3.5653472e-19,5.5751384e-19,3.4293485e-17,1.8154631e-18,8.124565e-15
2018-02-19 09:30:00,4.5910822e-14,8.360773e-14,2.5395566e-18,2.5848471e-19,1.2191352e-18,2.3054049e-18,6.908643e-17,4.5201644e-18,1.6999479e-14
2018-02-19 10:30:00,7.10134e-14,9.7718424e-14,2.4845476e-18,5.7600257e-19,1.0312452e-18,2.6861034e-18,4.5041685e-17,3.1818592e-18,2.4964892e-14
2018-02-19 11:30:00,9.2827635e-14,1.1439672e-13,1.837549e-18,8.355666e-19,3.0333801e-19,1.2360381e-18,1.5779135e-17,1.0460195e-18,3.135492e-14
2018-02-19 12:30:00,1.09664136e-13,1.2855088e-13,1.1447579e-18,9.724289e-19,4.3577e-20,3.0017963e-19,4.0664203e-18,2.2185243e-19,3.56797e-14
2018-02-19 13:30:00,1.1682795e-13,1.3509212e-13,6.9393397e-19,9.355855e-19,6.275022e-21,5.448763e-20,1.380421e-18,4.355568e-20,3.6948187e-14
2018-02-19 14:30:00,1.1552327e-13,1.346602e-13,4.64104e-19,8.045355e-19,3.4111285e-21,1.1299276e-20,8.808171e-19,1.6352874e-20,3.588248e-14
2018-02-19 15:30:00,1.0648108e-13,1.2800136e-13,3.527357e-19,6.345031e-19,5.5226948e-21,4.7286474e-21,7.5354163e-19,2.0023692e-20,3.2993255e-14
2018-02-19 16:30:00,8.868373e-14,1.1584229e-13,2.981692e-19,4.3250255e-19,9.633276e-21,4.373777e-21,6.688102e-19,3.6688704e-20,2.835803e-14
2018-02-19 17:30:00,6.3903886e-14,1.04044045e-13,3.5424728e-19,2.272738e-19,1.63943e-20,5.5074667e-21,6.0266554e-19,7.836473e-20,2.2916402e-14
2018-02-19 18:30:00,3.249253e-14,1.06156376e-13,2.1793568e-18,6.275956e-20,1.3765586e-20,5.3968935e-21,5.8523866e-19,1.2167621e-19,1.7428863e-14
2018-02-19 19:30:00,4.3108734e-15,7.229629e-14,3.1312568e-17,2.6859934e-21,1.8185921e-21,1.5870966e-21,5.416529e-19,1.0292911e-20,1.305626e-14
2018-02-19 20:30:00,1.4916661e-15,5.1370427e-14,1.2234262e-16,9.972028e-22,2.0635614e-21,2.5575492e-21,5.7757354e-19,3.2258254e-27,1.1160356e-14
2018-02-19 21:30:00,1.062619e-15,3.9937312e-14,2.854654e-16,8.376126e-22,4.4865715e-21,6.2027883e-21,7.7018714e-19,0.0,9.968104e-15
2018-02-19 22:30:00,9.139124e-16,3.2902703e-14,5.1176566e-16,8.1709067e-22,8.6453315e-21,1.2455018e-20,1.228658e-18,0.0,9.109925e-15
2018-02-19 23:30:00,8.4012783e-16,2.8196836e-14,7.4367815e-16,8.4667025e-22,1.3500159e-20,1.9783608e-20,2.0452779e-18,0.0,8.417568e-15
2018-02-20 00:30:00,7.9695467e-16,2.4898921e-14,9.047579e-16,8.939585e-22,1.7477536e-20,2.5798884e-20,3.2329647e-18,0.0,7.82705e-15
2018-02-20 01:30:00,7.674373e-16,2.2505223e-14,9.662415e-16,9.479219e-22,2.0235804e-20,2.9973526e-20,4.7590224e-18,0.0,7.313721e-15
2018-02-20 02:30:00,7.4567614e-16,2.0719205e-14,9.445712e-16,1.0035134e-21,2.1842801e-20,3.2423923e-20,6.5781923e-18,0.0,6.865439e-15
2018-02-20 03:30:00,7.6526986e-16,1.9765842e-14,8.7071885e-16,1.1857211e-21,2.6107906e-20,3.884497e-20,8.892956e-18,0.0,6.477498e-15
2018-02-20 04:30:00,7.5743476e-16,1.8988439e-14,7.7633804e-16,1.2086873e-21,2.5780145e-20,3.8470913e-20,1.13501886e-17,0.0,6.1435465e-15
2018-02-20 05:30:00,7.4704537e-16,1.8325771e-14,6.7755055e-16,1.2322692e-21,2.5326501e-20,3.7829994e-20,1.388317e-17,0.0,5.8575416e-15
2018-02-20 06:30:00,7.406573e-16,1.7765603e-14,5.8161745e-16,1.2524767e-21,2.4579906e-20,3.6715688e-20,1.6450063e-17,0.0,5.6049877e-15
2018-02-20 07:30:00,7.6840807e-16,1.7664056e-14,4.9320224e-16,1.277761e-21,2.3831164e-20,3.5607757e-20,1.9012157e-17,2.137857e-21,5.384197e-15
2018-02-20 08:30:00,2.6448822e-14,1.1287592e-13,2.8687808e-17,6.910241e-20,1.0678293e-18,1.7264011e-18,1.2044994e-16,6.9974335e-18,1.0769479e-14
2018-02-20 09:30:00,5.844187e-14,1.0465722e-13,5.460093e-18,3.577466e-19,3.0541378e-18,6.222628e-18,2.2274346e-16,1.5234271e-17,2.2507858e-14
2018-02-20 10:30:00,8.656613e-14,1.1002917e-13,4.4663175e-18,7.020587e-19,1.8006409e-18,5.4438907e-18,1.05903524e-16,7.257187e-18,3.0160695e-14
2018-02-20 11:30:00,1.0985425e-13,1.2382508e-13,2.939741e-18,9.324861e-19,3.9209188e-19,2.0776591e-18,2.8966214e-17,1.7329265e-18,3.569567e-14
2018-02-20 12:30:00,1.2580368e-13,1.3328264e-13,1.6935455e-18,9.526461e-19,3.7920825e-20,4.2996758e-19,6.4116626e-18,2.9058718e-19,3.8541175e-14
2018-02-20 13:30:00,1.3282016e-13,1.3606947e-13,9.675154e-19,8.100882e-19,3.425646e-21,6.057763e-20,2.1043926e-18,4.396863e-20,3.876197e-14
2018-02-20 14:30:00,1.3051065e-13,1.3183393e-13,5.843779e-19,6.087436e-19,1.3403435e-21,9.134859e-21,1.2848928e-18,1.0891762e-20,3.6773332e-14
2018-02-20 15:30:00,1.1890902e-13,1.2095084e-13,3.8054067e-19,4.182245e-19,2.2426169e-21,2.680171e-21,9.371378e-19,9.95003e-21,3.2961355e-14
2018-02-20 16:30:00,9.85532e-14,1.0469114e-13,2.5727227e-19,2.5222487e-19,2.5656226e-21,1.5521175e-21,6.7040135e-19,1.0836631e-20,2.767568e-14
2018-02-20 17:30:00,7.065637e-14,8.6217885e-14,1.8600681e-19,1.1866446e-19,3.7509765e-21,1.4337417e-21,4.614998e-19,1.670484e-20,2.1511865e-14
2018-02-20 18:30:00,3.6400658e-14,7.4011e-14,4.029716e-19,3.0059404e-20,3.889797e-21,1.328363e-21,3.2657848e-19,2.5461467e-20,1.5465654e-14
2018-02-20 19:30:00,4.908604e-15,5.3861223e-14,8.88859e-18,1.100576e-21,6.319151e-22,5.2729674e-22,2.88917e-19,2.6633705e-21,1.1395546e-14
2018-02-20 20:30:00,1.5697192e-15,4.074399e-14,4.892623e-17,3.0739012e-22,7.625255e-22,9.755912e-22,2.948895e-19,7.9176924e-29,9.837242e-15
